date,code,main_amount,main_percent
2025-01-05,sh600571,2948930.0,2.02
2025-01-05,sz000639,2939540.0,4.92
2025-01-05,sz002930,2937206.0,10.29
2025-01-05,sz301277,2936168.0,5.58
2025-01-05,sh600538,2924049.0,11.36
2025-01-05,sz002479,2900543.0,9.67
2025-01-05,sz002880,2885739.0,13.86
2025-01-05,sz002857,2869794.0,6.82
2025-01-05,sh600970,2868114.0,3.83
2025-01-05,sh600605,2866867.0,6.38
2025-01-05,sz301499,2865283.0,10.88
2025-01-05,sz002302,2853105.0,7.15
2025-01-05,sh600467,2842783.0,5.76
2025-01-05,sz002628,2813309.0,4.4
2025-01-05,sz000068,2801608.0,7.69
2025-01-05,sz002239,2798791.0,1.8
2025-01-05,sz300654,2796681.0,4.19
2025-01-05,sz300887,2793385.0,5.33
2025-01-05,sz300426,2788328.0,8.29
2025-01-05,sh603580,2782891.0,11.86
2025-01-05,sz300956,2761573.0,1.22
2025-01-05,sz002950,2761222.0,7.8
2025-01-05,sz300254,2757316.0,6.05
2025-01-05,sz002836,2750048.0,10.01
2025-01-05,sz301220,2745314.0,4.22
2025-01-05,sz000039,2744981.0,3.37
2025-01-05,sh603150,2743071.0,18.58
2025-01-05,sh603699,2742579.0,5.32
2025-01-05,sz300500,2741920.0,11.94
2025-01-05,sh600741,2729505.0,2.46
2025-01-05,sh600845,2728123.0,1.18
2025-01-05,sh600719,2722808.0,5.12
2025-01-05,sz002470,2719678.0,2.81
2025-01-05,sh600343,2716617.0,7.17
2025-01-05,sh601918,2715406.0,1.88
2025-01-05,sz002386,2714565.0,7.1
2025-01-05,sz001222,2700462.0,2.08
2025-01-05,sh603195,2694600.0,3.01
2025-01-05,sh603648,2691730.0,6.85
2025-01-05,sz300304,2687862.0,4.23
2025-01-05,sz300428,2682738.0,4.95
2025-01-05,sz300482,2681084.0,1.99
2025-01-05,sz002565,2676808.0,5.78
2025-01-05,sz300608,2676659.0,6.33
2025-01-05,sz003002,2668781.0,3.91
2025-01-05,sz300904,2668495.0,5.19
2025-01-05,sh603607,2667213.0,8.34
2025-01-05,sh601678,2662505.0,4.09
2025-01-05,sh603912,2655405.0,1.75
2025-01-05,sz000977,2646080.0,0.13
2025-01-05,sz002584,2643810.0,1.56
2025-01-05,sz300676,2637741.0,4.13
2025-01-05,sh603889,2636020.0,7.55
2025-01-05,sz003005,2633760.0,4.33
2025-01-05,sz002028,2627068.0,1.09
2025-01-05,sz300456,2626594.0,2.19
2025-01-05,sz301077,2623315.0,1.74
2025-01-05,sz000951,2611009.0,1.14
2025-01-05,sz002757,2597941.0,3.29
2025-01-05,sh601702,2596950.0,6.22
2025-01-05,sh603931,2593735.0,12.22
2025-01-05,sz300838,2583778.0,13.51
2025-01-05,sz002531,2569281.0,2.64
2025-01-05,sz300234,2567696.0,9.14
2025-01-05,sh601838,2567429.0,0.8
2025-01-05,sh603345,2549691.0,1.81
2025-01-05,sh600622,2549364.0,3.75
2025-01-05,sz002349,2542519.0,1.0
2025-01-05,sz301293,2539357.0,1.51
2025-01-05,sz301525,2532266.0,8.76
2025-01-05,sz002081,2526824.0,6.47
2025-01-05,sz300235,2521163.0,6.81
2025-01-05,sz301061,2516122.0,11.72
2025-01-05,sz301069,2504108.0,4.66
2025-01-05,sz002321,2498311.0,3.45
2025-01-05,sz002030,2486190.0,3.02
2025-01-05,sh601689,2484120.0,0.58
2025-01-05,sh603090,2482315.0,8.16
2025-01-05,sz002591,2468223.0,5.63
2025-01-05,sz300747,2456382.0,3.86
2025-01-05,sz300940,2449693.0,10.48
2025-01-05,sh605389,2448399.0,8.47
2025-01-05,sh601008,2437907.0,8.87
2025-01-05,sh603168,2428999.0,6.84
2025-01-05,sz300979,2420380.0,2.16
2025-01-05,sz002132,2419865.0,8.17
2025-01-05,sz300668,2409004.0,18.48
2025-01-05,sz000848,2403627.0,3.74
2025-01-05,sz301075,2395416.0,10.34
2025-01-05,sh600679,2392637.0,0.93
2025-01-05,sz002434,2390035.0,5.88
2025-01-05,sh603356,2389958.0,3.7
2025-01-05,sz300545,2385550.0,3.72
2025-01-05,sh600668,2384025.0,12.6
2025-01-05,sz301311,2378764.0,8.79
2025-01-05,sh600726,2377701.0,5.44
2025-01-05,sh603998,2374610.0,4.62
2025-01-05,sh603020,2372594.0,9.66
2025-01-05,sz301118,2370443.0,5.25
2025-01-05,sz300932,2363588.0,7.68
2025-01-05,sz300712,2360186.0,7.99
2025-01-05,sz002858,2359399.0,5.79
2025-01-05,sz300825,2350365.0,3.1
2025-01-05,sz002042,2339626.0,3.2
2025-01-05,sz002396,2337036.0,1.16
2025-01-05,sz300399,2336816.0,1.46
2025-01-05,sz002868,2331436.0,3.45
2025-01-05,sh600644,2328038.0,10.71
2025-01-05,sz002293,2323698.0,4.54
2025-01-05,sz002378,2319429.0,3.38
2025-01-05,sz301026,2317158.0,14.93
2025-01-05,sh600261,2316819.0,2.35
2025-01-05,sh600894,2315194.0,3.38
2025-01-05,sh600857,2312387.0,6.05
2025-01-05,sz002476,2310353.0,5.71
2025-01-05,sh603790,2308790.0,9.64
2025-01-05,sh600585,2306162.0,1.39
2025-01-05,sh605258,2305392.0,3.64
2025-01-05,sz000910,2300225.0,13.65
2025-01-05,sh600298,2288902.0,2.07
2025-01-05,sz002306,2282841.0,2.8
2025-01-05,sh603367,2281866.0,5.51
2025-01-05,sz300696,2280487.0,5.78
2025-01-05,sz000726,2280173.0,6.66
2025-01-05,sh603948,2270202.0,11.33
2025-01-05,sz300653,2262933.0,8.15
2025-01-05,sz002114,2257689.0,4.08
2025-01-05,sh603089,2256084.0,14.16
2025-01-05,sz300159,2246559.0,1.93
2025-01-05,sh601865,2236315.0,1.34
2025-01-05,sh605266,2229291.0,3.89
2025-01-05,sz300680,2220490.0,3.05
2025-01-05,sz300488,2220288.0,8.59
2025-01-05,sh600594,2215144.0,4.65
2025-01-05,sz300859,2211113.0,2.83
2025-01-05,sh603179,2208673.0,0.72
2025-01-05,sz002478,2203331.0,6.28
2025-01-05,sz301289,2196887.0,8.2
2025-01-05,sh600561,2194154.0,8.92
2025-01-05,sz300514,2179519.0,5.17
2025-01-05,sh600076,2177754.0,10.25
2025-01-05,sz301589,2176127.0,4.91
2025-01-05,sz000919,2174791.0,3.29
2025-01-05,sz002759,2151703.0,3.65
2025-01-05,sh601369,2151299.0,4.81
2025-01-05,sz301082,2140247.0,4.66
2025-01-05,sz002923,2137443.0,4.41
2025-01-05,sh603332,2131527.0,5.64
2025-01-05,sh600667,2130290.0,1.59
2025-01-05,sz300022,2128450.0,5.59
2025-01-05,sh603112,2127538.0,6.22
2025-01-05,sh600243,2126980.0,6.03
2025-01-05,sh603816,2121880.0,2.2
2025-01-05,sz000892,2119415.0,4.3
2025-01-05,sh601999,2112033.0,6.11
2025-01-05,sh603203,2101869.0,7.68
2025-01-05,sh600249,2099455.0,3.99
2025-01-05,sz300118,2097143.0,1.91
2025-01-05,sz002347,2092981.0,2.28
2025-01-05,sz002138,2080540.0,1.83
2025-01-05,sz000529,2077737.0,9.88
2025-01-05,sh603185,2075346.0,1.9
2025-01-05,sz002659,2074384.0,5.62
2025-01-05,sz002549,2072051.0,6.39
2025-01-05,sh600869,2071661.0,3.09
2025-01-05,sz301125,2070158.0,4.89
2025-01-05,sz002883,2069267.0,4.72
2025-01-05,sz002686,2063412.0,7.84
2025-01-05,sz300329,2054972.0,6.61
2025-01-05,sz300278,2052158.0,1.25
2025-01-05,sz002448,2050020.0,6.81
2025-01-05,sz300683,2048899.0,12.85
2025-01-05,sz002328,2045296.0,2.95
2025-01-05,sz000607,2044982.0,6.68
2025-01-05,sz301096,2044032.0,3.92
2025-01-05,sh601058,2015331.0,0.63
2025-01-05,sz301512,2015051.0,10.47
2025-01-05,sz002888,2006310.0,4.57
2025-01-05,sz002036,2002784.0,1.38
2025-01-05,sh605060,2002439.0,2.4
2025-01-05,sh600426,1994099.0,0.88
2025-01-05,sh603385,1986211.0,9.68
2025-01-05,sz002150,1983725.0,5.64
2025-01-05,sz002787,1982718.0,4.81
2025-01-05,sz002703,1982513.0,2.93
2025-01-05,sz301369,1977180.0,4.0
2025-01-05,sh603012,1968104.0,6.74
2025-01-05,sh603819,1964360.0,10.82
2025-01-05,sh605577,1959679.0,4.79
2025-01-05,sz300134,1955652.0,2.82
2025-01-05,sz000767,1955346.0,7.02
2025-01-05,sh600815,1951270.0,6.57
2025-01-05,sh600094,1947204.0,6.1
2025-01-05,sz002462,1940085.0,5.93
2025-01-05,sz002469,1934044.0,1.82
2025-01-05,sh600125,1932838.0,3.7
2025-01-05,sz301366,1932141.0,1.89
2025-01-05,sh603408,1925121.0,5.77
2025-01-05,sz301081,1922574.0,8.59
2025-01-05,sz300381,1913160.0,6.73
2025-01-05,sz000970,1909634.0,1.51
2025-01-05,sz002362,1887425.0,1.23
2025-01-05,sz301136,1872600.0,7.75
2025-01-05,sz000157,1862894.0,0.86
2025-01-05,sz002093,1862406.0,3.34
2025-01-05,sz300142,1859878.0,0.8
2025-01-05,sz002741,1853976.0,0.75
2025-01-05,sh600929,1847519.0,6.17
2025-01-05,sz300203,1847498.0,3.72
2025-01-05,sh600377,1846795.0,1.61
2025-01-05,sz300509,1843463.0,3.81
2025-01-05,sz000887,1832546.0,1.3
2025-01-05,sz300519,1822106.0,4.22
2025-01-05,sz300612,1819135.0,2.78
2025-01-05,sh600728,1818907.0,1.64
2025-01-05,sh605358,1813321.0,2.35
2025-01-05,sh603456,1810610.0,1.93
2025-01-05,sz300200,1810344.0,7.38
2025-01-05,sh603010,1803601.0,10.46
2025-01-05,sz000596,1800704.0,0.48
2025-01-05,sz000089,1790437.0,5.23
2025-01-05,sz300445,1789284.0,7.56
2025-01-05,sz000932,1782425.0,0.93
2025-01-05,sz002498,1780552.0,3.59
2025-01-05,sh600489,1780518.0,0.43
2025-01-05,sh600803,1772464.0,0.98
2025-01-05,sz002916,1763153.0,0.57
2025-01-05,sz300145,1756637.0,1.17
2025-01-05,sz300453,1749903.0,6.31
2025-01-05,sh601555,1747529.0,1.1
2025-01-05,sh601696,1744654.0,1.13
2025-01-05,sz301231,1738320.0,4.62
2025-01-05,sh603256,1738307.0,5.21
2025-01-05,sh600756,1737756.0,4.38
2025-01-05,sz000755,1736846.0,2.8
2025-01-05,sz300492,1735002.0,6.71
2025-01-05,sh605123,1733064.0,6.26
2025-01-05,sz000547,1728118.0,2.94
2025-01-05,sz001373,1718910.0,7.0
2025-01-05,sh600487,1717284.0,0.38
2025-01-05,sh603817,1717064.0,7.77
2025-01-05,sh600558,1707359.0,4.51
2025-01-05,sz300143,1705661.0,6.11
2025-01-05,sh603109,1705431.0,3.2
2025-01-05,sz300491,1696254.0,2.3
2025-01-05,sz000903,1694498.0,1.05
2025-01-05,sz300990,1693595.0,2.31
2025-01-05,sz301502,1690358.0,4.85
2025-01-05,sz001202,1685739.0,5.72
2025-01-05,sz000530,1676285.0,1.45
2025-01-05,sh603136,1671307.0,8.25
2025-01-05,sz301529,1671184.0,8.51
2025-01-05,sz300927,1663097.0,9.18
2025-01-05,sz000888,1660160.0,2.22
2025-01-05,sh605566,1659925.0,8.27
2025-01-05,sh600529,1658902.0,0.7
2025-01-05,sz300635,1653414.0,5.63
2025-01-05,sz002970,1646065.0,1.6
2025-01-05,sz003009,1642836.0,6.67
2025-01-05,sz002695,1640901.0,3.93
2025-01-05,sh600976,1634504.0,2.97
2025-01-05,sz300032,1629053.0,3.13
2025-01-05,sh603788,1620960.0,6.68
2025-01-05,sz300559,1617045.0,8.77
2025-01-05,sh603237,1611609.0,6.2
2025-01-05,sz300298,1610972.0,3.56
2025-01-05,sz300174,1610530.0,3.13
2025-01-05,sh600250,1610124.0,3.12
2025-01-05,sh600854,1607756.0,7.41
2025-01-05,sz002178,1601214.0,2.18
2025-01-05,sz000905,1598386.0,0.66
2025-01-05,sh600984,1596818.0,6.75
2025-01-05,sz300602,1594679.0,1.09
2025-01-05,sz300043,1592296.0,1.2
2025-01-05,sh600676,1588653.0,3.49
2025-01-05,sh600848,1585806.0,5.0
2025-01-05,sh600851,1582191.0,3.99
2025-01-05,sz001283,1572957.0,5.36
2025-01-05,sh600403,1569295.0,7.68
2025-01-05,sz300518,1569005.0,5.35
2025-01-05,sh600053,1568202.0,6.7
2025-01-05,sh601996,1560605.0,5.5
2025-01-05,sz300219,1559867.0,2.28
2025-01-05,sh603085,1556783.0,3.06
2025-01-05,sz301029,1552564.0,3.22
2025-01-05,sz300218,1546626.0,3.37
2025-01-05,sz002876,1543876.0,1.35
2025-01-05,sz003028,1539950.0,8.78
2025-01-05,sz301257,1531941.0,8.64
2025-01-05,sh600226,1530229.0,4.21
2025-01-05,sh600400,1527060.0,2.63
2025-01-05,sz300942,1526837.0,4.77
2025-01-05,sh603696,1523115.0,4.59
2025-01-05,sz002975,1518393.0,4.57
2025-01-05,sz301037,1517040.0,5.6
2025-01-05,sh603976,1516141.0,12.95
2025-01-05,sh603038,1515314.0,2.16
2025-01-05,sz002307,1513155.0,3.95
2025-01-05,sh603319,1510875.0,1.73
2025-01-05,sz300358,1508153.0,3.76
2025-01-05,sh601500,1507717.0,1.2
2025-01-05,sz002519,1496999.0,1.64
2025-01-05,sz002560,1496380.0,1.6
2025-01-05,sz301314,1493868.0,9.94
2025-01-05,sz301318,1492252.0,3.47
2025-01-05,sz301017,1487701.0,3.84
2025-01-05,sh603201,1485214.0,8.43
2025-01-05,sz300225,1478682.0,6.06
2025-01-05,sh603043,1475145.0,3.28
2025-01-05,sz000593,1470657.0,6.49
2025-01-05,sz002979,1470377.0,0.88
2025-01-05,sz300044,1468721.0,1.39
2025-01-05,sh601908,1460291.0,1.03
2025-01-05,sz300248,1456086.0,2.52
2025-01-05,sz300852,1453656.0,3.9
2025-01-05,sz002918,1451882.0,0.48
2025-01-05,sz000586,1449775.0,3.73
2025-01-05,sz000402,1449215.0,2.75
2025-01-05,sz300908,1439220.0,5.36
2025-01-05,sz301353,1438173.0,9.53
2025-01-05,sh600805,1435251.0,8.68
2025-01-05,sz300420,1434583.0,2.21
2025-01-05,sz300918,1433399.0,5.47
2025-01-05,sz001219,1430602.0,4.1
2025-01-05,sh603703,1422147.0,1.81
2025-01-05,sz000027,1416279.0,3.53
2025-01-05,sh603506,1414372.0,7.53
2025-01-05,sz001319,1411117.0,2.78
2025-01-05,sz002746,1408049.0,1.26
2025-01-05,sz002689,1407711.0,2.82
2025-01-05,sz300832,1404305.0,1.37
2025-01-05,sz300692,1396495.0,4.16
2025-01-05,sz300283,1395959.0,5.17
2025-01-05,sh603538,1394925.0,4.66
2025-01-05,sz300281,1394161.0,4.07
2025-01-05,sz300455,1393393.0,2.18
2025-01-05,sz000632,1386725.0,5.7
2025-01-05,sh601518,1385696.0,3.83
2025-01-05,sz300993,1384267.0,2.66
2025-01-05,sh600712,1383795.0,1.01
2025-01-05,sh603997,1360229.0,3.62
2025-01-05,sz301156,1358640.0,10.64
2025-01-05,sz000601,1354251.0,7.6
2025-01-05,sh600817,1354001.0,3.61
2025-01-05,sz001279,1353951.0,2.79
2025-01-05,sz000825,1345832.0,2.03
2025-01-05,sz002982,1336883.0,5.35
2025-01-05,sz002652,1333495.0,5.53
2025-01-05,sz300791,1332511.0,3.08
2025-01-05,sz002022,1328238.0,2.48
2025-01-05,sz301189,1322891.0,3.9
2025-01-05,sz002454,1318663.0,4.1
2025-01-05,sh600075,1317018.0,5.18
2025-01-05,sz002573,1315587.0,6.83
2025-01-05,sz002153,1309291.0,2.48
2025-01-05,sh600773,1307002.0,2.86
2025-01-05,sz002905,1301625.0,3.21
2025-01-05,sz000659,1299934.0,3.52
2025-01-05,sh600071,1294514.0,0.91
2025-01-05,sh600725,1294379.0,1.18
2025-01-05,sz300999,1290319.0,1.36
2025-01-05,sz301097,1288394.0,14.62
2025-01-05,sz002427,1283581.0,5.67
2025-01-05,sz300036,1282392.0,2.27
2025-01-05,sz300457,1280816.0,1.37
2025-01-05,sz301393,1278506.0,7.89
2025-01-05,sz002521,1277633.0,5.78
2025-01-05,sz002978,1270334.0,4.29
2025-01-05,sh600470,1269562.0,2.55
2025-01-05,sh600359,1269111.0,7.5
2025-01-05,sz000011,1266254.0,7.43
2025-01-05,sh600731,1265138.0,4.49
2025-01-05,sz000650,1264326.0,1.13
2025-01-05,sz002578,1263940.0,4.03
2025-01-05,sh601898,1263921.0,0.7
2025-01-05,sz301376,1263853.0,4.95
2025-01-05,sz300741,1263850.0,5.76
2025-01-05,sz000802,1256830.0,1.47
2025-01-05,sh603987,1254238.0,4.42
2025-01-05,sz300441,1243730.0,1.86
2025-01-05,sz301266,1242043.0,1.89
2025-01-05,sh600800,1237596.0,3.23
2025-01-05,sh600985,1236921.0,0.75
2025-01-05,sh601326,1236168.0,2.46
2025-01-05,sz003011,1233467.0,5.01
2025-01-05,sh603458,1229985.0,5.6
2025-01-05,sh600768,1227384.0,6.62
2025-01-05,sz301062,1225395.0,4.99
2025-01-05,sz301035,1222717.0,3.78
2025-01-05,sz002365,1217836.0,4.94
2025-01-05,sh600604,1214851.0,2.42
2025-01-05,sz300221,1205769.0,3.01
2025-01-05,sz300479,1201609.0,1.78
2025-01-05,sz300899,1200378.0,7.22
2025-01-05,sz300775,1199930.0,1.5
2025-01-05,sz001211,1199231.0,5.5
2025-01-05,sh603983,1194251.0,2.82
2025-01-05,sz300512,1192739.0,7.84
2025-01-05,sh600429,1186740.0,4.21
2025-01-05,sz300157,1186680.0,3.1
2025-01-05,sh601599,1184584.0,2.6
2025-01-05,sz002294,1184465.0,1.05
2025-01-05,sz300422,1182777.0,6.93
2025-01-05,sz301259,1181720.0,1.61
2025-01-05,sz300335,1176460.0,3.39
2025-01-05,sz000985,1175853.0,5.46
2025-01-05,sz001239,1174955.0,5.44
2025-01-05,sz300906,1172477.0,7.03
2025-01-05,sh600080,1170280.0,1.71
2025-01-05,sz301092,1165706.0,11.68
2025-01-05,sz000856,1161377.0,4.31
2025-01-05,sh605296,1158322.0,3.19
2025-01-05,sz300706,1157664.0,1.97
2025-01-05,sz301339,1154363.0,2.24
2025-01-05,sh605108,1154123.0,1.66
2025-01-05,sh601965,1152013.0,2.07
2025-01-05,sh601969,1151781.0,2.32
2025-01-05,sz300246,1150402.0,5.46
2025-01-05,sz002707,1149938.0,1.17
2025-01-05,sh600496,1136002.0,2.92
2025-01-05,sh603051,1133532.0,4.34
2025-01-05,sz300835,1132424.0,1.78
2025-01-05,sz301270,1131581.0,2.53
2025-01-05,sh600540,1130541.0,6.34
2025-01-05,sz300892,1124371.0,2.44
2025-01-05,sz301550,1119429.0,0.57
2025-01-05,sz300640,1113831.0,2.38
2025-01-05,sz002645,1113675.0,5.31
2025-01-05,sh600778,1110822.0,0.44
2025-01-05,sh603305,1109784.0,1.21
2025-01-05,sz300642,1105745.0,3.61
2025-01-05,sz300686,1104232.0,3.09
2025-01-05,sz002374,1101715.0,3.52
2025-01-05,sh603665,1100811.0,6.61
2025-01-05,sz300878,1098555.0,2.94
2025-01-05,sh600628,1098396.0,0.91
2025-01-05,sh600110,1096663.0,2.53
2025-01-05,sz300844,1096233.0,5.85
2025-01-05,sz300593,1095000.0,1.89
2025-01-05,sz001380,1089912.0,4.96
2025-01-05,sz002413,1088785.0,2.35
2025-01-05,sz001201,1085908.0,4.67
2025-01-05,sz002295,1083552.0,3.5
2025-01-05,sh601106,1083042.0,1.86
2025-01-05,sz002945,1081855.0,0.46
2025-01-05,sh603088,1079445.0,1.74
2025-01-05,sh603686,1076374.0,0.53
2025-01-05,sz300771,1075366.0,3.04
2025-01-05,sz301232,1074461.0,6.37
2025-01-05,sh603080,1071281.0,4.89
2025-01-05,sz002242,1070783.0,2.46
2025-01-05,sz300404,1070300.0,1.83
2025-01-05,sh603130,1066471.0,11.03
2025-01-05,sh603709,1065211.0,7.32
2025-01-05,sh605033,1063605.0,0.62
2025-01-05,sz003033,1054023.0,5.36
2025-01-05,sz300109,1050331.0,1.34
2025-01-05,sz002809,1050098.0,6.27
2025-01-05,sz300947,1049953.0,0.74
2025-01-05,sz002058,1049332.0,4.47
2025-01-05,sz300511,1048224.0,4.28
2025-01-05,sh603668,1046163.0,2.14
2025-01-05,sz301362,1043580.0,11.3
2025-01-05,sh603628,1041511.0,2.82
2025-01-05,sz000972,1038258.0,6.31
2025-01-05,sh601608,1037458.0,1.41
2025-01-05,sz300876,1035817.0,11.22
2025-01-05,sh603075,1034557.0,6.27
2025-01-05,sz001387,1028459.0,3.24
2025-01-05,sh603312,1021850.0,2.78
2025-01-05,sz301128,1017550.0,1.37
2025-01-05,sz300462,1016487.0,2.54
2025-01-05,sh600626,1014345.0,2.27
2025-01-05,sz300126,1012796.0,6.44
2025-01-05,sz000428,1010552.0,2.33
2025-01-05,sz301168,1009788.0,4.63
2025-01-05,sz301190,1007042.0,14.25
2025-01-05,sh600783,1001895.0,3.61
2025-01-05,sz002921,1000762.0,4.44
2025-01-05,sh603348,998878.0,2.42
2025-01-05,sz002507,991500.0,1.38
2025-01-05,sz001359,983547.0,2.47
2025-01-05,sz300285,981440.0,1.42
2025-01-05,sz002201,981044.0,3.93
2025-01-05,sz300359,977518.0,2.83
2025-01-05,sh601968,977450.0,6.34
2025-01-05,sh600370,976116.0,4.39
2025-01-05,sz002920,972867.0,0.28
2025-01-05,sh600345,972296.0,1.66
2025-01-05,sh603285,971481.0,4.14
2025-01-05,sh605088,967482.0,2.37
2025-01-05,sz002718,967081.0,4.67
2025-01-05,sh600716,961564.0,4.02
2025-01-05,sz301212,960800.0,10.38
2025-01-05,sz001326,960655.0,7.42
2025-01-05,sz001366,959063.0,4.86
2025-01-05,sz300414,957890.0,3.65
2025-01-05,sz002088,948856.0,2.85
2025-01-05,sz300464,947306.0,1.92
2025-01-05,sz301307,946891.0,3.06
2025-01-05,sz301033,946422.0,5.59
2025-01-05,sz002658,939817.0,3.25
2025-01-05,sz002398,939478.0,3.17
2025-01-05,sz300162,936264.0,1.17
2025-01-05,sz002971,934344.0,3.6
2025-01-05,sz300556,933385.0,1.17
2025-01-05,sh605338,927940.0,3.38
2025-01-05,sz002758,927633.0,3.59
2025-01-05,sz002053,923708.0,1.7
2025-01-05,sh601021,921008.0,1.11
2025-01-05,sz000020,917777.0,4.12
2025-01-05,sz301238,917451.0,2.63
2025-01-05,sz300829,917360.0,0.85
2025-01-05,sz300171,914285.0,1.46
2025-01-05,sz002638,912568.0,2.6
2025-01-05,sh600382,912372.0,5.69
2025-01-05,sz300224,911517.0,0.41
2025-01-05,sh603900,906307.0,2.41
2025-01-05,sz301180,905324.0,2.66
2025-01-05,sz300523,904515.0,2.4
2025-01-05,sh600730,899553.0,1.68
2025-01-05,sh603602,895939.0,1.53
2025-01-05,sh600649,893055.0,1.2
2025-01-05,sh603713,892038.0,3.17
2025-01-05,sh600257,890170.0,2.05
2025-01-05,sz301107,889348.0,5.85
2025-01-05,sz300865,888901.0,3.96
2025-01-05,sh600691,887867.0,2.0
2025-01-05,sh605318,886210.0,4.86
2025-01-05,sz301160,884826.0,1.69
2025-01-05,sz301382,884433.0,1.07
2025-01-05,sz000897,881736.0,2.14
2025-01-05,sz002724,874549.0,3.25
2025-01-05,sz300443,872724.0,1.31
2025-01-05,sz000967,859583.0,2.43
2025-01-05,sz300695,857368.0,6.29
2025-01-05,sz300617,856627.0,1.75
2025-01-05,sz003038,853804.0,4.12
2025-01-05,sz301469,851476.0,6.72
2025-01-05,sz000717,846951.0,0.93
2025-01-05,sh601083,845823.0,2.7
2025-01-05,sh605567,844599.0,2.56
2025-01-05,sz002264,841569.0,1.35
2025-01-05,sz300605,839486.0,3.26
2025-01-05,sz301193,838845.0,3.38
2025-01-05,sz000930,838447.0,2.47
2025-01-05,sz002330,838113.0,2.52
2025-01-05,sz300991,834537.0,0.79
2025-01-05,sz002846,831310.0,2.07
2025-01-05,sh603839,831121.0,5.31
2025-01-05,sh603158,830930.0,1.82
2025-01-05,sh600378,820930.0,1.32
2025-01-05,sh603159,820166.0,5.5
2025-01-05,sz300958,819147.0,4.71
2025-01-05,sz301063,819002.0,5.48
2025-01-05,sz002136,815799.0,5.3
2025-01-05,sz301503,814675.0,2.72
2025-01-05,sz300756,814204.0,3.82
2025-01-05,sh600962,812027.0,3.84
2025-01-05,sz300184,811820.0,0.43
2025-01-05,sz300841,806872.0,1.17
2025-01-05,sz300550,806268.0,2.55
2025-01-05,sz000705,805153.0,1.85
2025-01-05,sh600163,798109.0,2.4
2025-01-05,sz301372,796219.0,5.99
2025-01-05,sz300882,795749.0,2.59
2025-01-05,sz000045,793999.0,1.7
2025-01-05,sz003022,791612.0,1.73
2025-01-05,sh603117,787566.0,1.45
2025-01-05,sz000008,786877.0,0.49
2025-01-05,sz001228,785024.0,5.52
2025-01-05,sh603013,783917.0,1.85
2025-01-05,sh600293,783595.0,1.68
2025-01-05,sz002585,778382.0,1.87
2025-01-05,sz301578,777250.0,2.68
2025-01-05,sh600511,773890.0,0.76
2025-01-05,sh605133,773749.0,1.34
2025-01-05,sz301429,767658.0,7.28
2025-01-05,sz301183,767170.0,0.78
2025-01-05,sh603416,765993.0,2.42
2025-01-05,sh603289,764715.0,3.87
2025-01-05,sz300538,758344.0,2.43
2025-01-05,sz002909,755182.0,3.23
2025-01-05,sh603898,754231.0,5.68
2025-01-05,sh605169,753730.0,4.34
2025-01-05,sh600819,747910.0,2.32
2025-01-05,sz000638,742007.0,2.67
2025-01-05,sz000990,741820.0,2.1
2025-01-05,sz301043,741624.0,6.57
2025-01-05,sh600182,741037.0,2.45
2025-01-05,sz300317,740986.0,2.21
2025-01-05,sz002566,732292.0,3.38
2025-01-05,sz300080,729948.0,1.92
2025-01-05,sh605339,727811.0,6.8
2025-01-05,sz300818,726951.0,5.41
2025-01-05,sh603768,721948.0,4.48
2025-01-05,sz000707,719106.0,3.29
2025-01-05,sz002401,710669.0,1.24
2025-01-05,sz002873,710321.0,1.97
2025-01-05,sh603776,709343.0,1.6
2025-01-05,sz300952,704137.0,3.0
2025-01-05,sh600818,702823.0,2.08
2025-01-05,sz300069,702335.0,3.68
2025-01-05,sh600640,697850.0,1.36
2025-01-05,sz300729,693614.0,1.94
2025-01-05,sh600874,691620.0,1.51
2025-01-05,sz002133,686391.0,2.24
2025-01-05,sz301200,685655.0,5.13
2025-01-05,sz000912,685523.0,2.42
2025-01-05,sz002546,685164.0,1.6
2025-01-05,sh603199,681102.0,1.19
2025-01-05,sz300172,679750.0,1.7
2025-01-05,sz002641,678949.0,2.84
2025-01-05,sz000635,677230.0,2.19
2025-01-05,sz300730,675101.0,1.53
2025-01-05,sh600184,672387.0,2.34
2025-01-05,sz301319,671998.0,4.61
2025-01-05,sz000571,671097.0,1.04
2025-01-05,sz300537,670288.0,1.03
2025-01-05,sz002682,669751.0,1.16
2025-01-05,sh600241,669347.0,2.71
2025-01-05,sz300789,667596.0,3.83
2025-01-05,sh605003,665480.0,4.6
2025-01-05,sz300837,664566.0,6.04
2025-01-05,sz002157,662983.0,0.69
2025-01-05,sz301395,656147.0,5.11
2025-01-05,sz300430,653223.0,0.58
2025-01-05,sz002034,652279.0,3.06
2025-01-05,sz000411,650232.0,2.11
2025-01-05,sh600149,645245.0,3.74
2025-01-05,sz301019,644244.0,1.33
2025-01-05,sz301016,641494.0,3.25
2025-01-05,sz002342,641223.0,1.8
2025-01-05,sz000938,638166.0,0.04
2025-01-05,sz301261,634965.0,2.29
2025-01-05,sz300150,633896.0,1.17
2025-01-05,sh605155,633246.0,3.16
2025-01-05,sz300454,630237.0,0.48
2025-01-05,sh603193,628952.0,0.95
2025-01-05,sh603233,627223.0,1.13
2025-01-05,sz301373,626175.0,9.48
2025-01-05,sz300891,623652.0,4.63
2025-01-05,sz002162,622967.0,1.54
