date,code,name,main_amount,main_percent
2025-01-03,sz000997,新 大 陆,591856.0,0.2
2025-01-03,sh603890,春秋电子,590944.0,0.07
2025-01-03,sz001367,海森药业,585683.0,2.64
2025-01-03,sz300540,蜀道装备,581342.0,0.25
2025-01-03,sz301367,怡和嘉业,578269.0,1.7
2025-01-03,sz300633,开立医疗,562882.0,0.32
2025-01-03,sz301025,读客文化,562124.0,0.83
2025-01-03,sz000953,河化股份,560135.0,0.37
2025-01-03,sz300832,新产业,559118.0,0.22
2025-01-03,sz001316,润贝航科,552316.0,2.39
2025-01-03,sz301520,万邦医药,549211.0,1.59
2025-01-03,sz300539,横河精密,548845.0,1.48
2025-01-03,sz300537,广信材料,546544.0,0.41
2025-01-03,sz002314,南山控股,536356.0,0.92
2025-01-03,sh603848,好太太,530923.0,1.24
2025-01-03,sz301356,天振股份,525247.0,2.46
2025-01-03,sz300314,戴维医疗,521863.0,1.29
2025-01-03,sh601330,绿色动力,514386.0,1.34
2025-01-03,sh603613,国联股份,512478.0,0.16
2025-01-03,sz300950,德固特,488125.0,1.3
2025-01-03,sh601588,北辰实业,483534.0,0.72
2025-01-03,sz002900,哈三联,483500.0,1.9
2025-01-03,sh600256,广汇能源,476540.0,0.13
2025-01-03,sz300517,海波重科,473240.0,1.76
2025-01-03,sh603713,密尔克卫,471430.0,0.88
2025-01-03,sz301203,国泰环保,467268.0,1.65
2025-01-03,sh605366,宏柏新材,458958.0,1.39
2025-01-03,sh603797,联泰环保,457899.0,1.88
2025-01-03,sh600335,国机汽车,456142.0,0.35
2025-01-03,sz301468,博盈特焊,450785.0,2.56
2025-01-03,sz002772,众兴菌业,446754.0,0.57
2025-01-03,sz002451,摩恩电气,437834.0,0.78
2025-01-03,sz300904,威力传动,436943.0,0.59
2025-01-03,sz300004,南风股份,435515.0,0.65
2025-01-03,sz300225,金力泰,433326.0,0.77
2025-01-03,sz002331,皖通科技,431676.0,0.47
2025-01-03,sz300897,山科智能,430434.0,1.19
2025-01-03,sh600448,华纺股份,429839.0,0.76
2025-01-03,sh603203,快克智能,425311.0,0.79
2025-01-03,sh603102,百合股份,421029.0,1.01
2025-01-03,sh603681,永冠新材,412983.0,1.24
2025-01-03,sz300385,雪浪环境,408814.0,0.97
2025-01-03,sz301277,新天地,405385.0,1.07
2025-01-03,sh603880,南卫股份,405367.0,1.77
2025-01-03,sz301395,仁信新材,398401.0,2.2
2025-01-03,sh600624,复旦复华,388961.0,0.08
2025-01-03,sh601339,百隆东方,387689.0,0.52
2025-01-03,sz300784,利安科技,380974.0,0.56
2025-01-03,sz001288,运机集团,378793.0,1.5
2025-01-03,sz002022,科华生物,367833.0,0.49
2025-01-03,sh603956,威派格,367616.0,1.51
2025-01-03,sz301075,多瑞医药,366161.0,1.75
2025-01-03,sz300435,中泰股份,363071.0,0.48
2025-01-03,sz301362,民爆光电,361040.0,1.83
2025-01-03,sz301283,聚胶股份,360648.0,1.82
2025-01-03,sh603968,醋化股份,354615.0,2.05
2025-01-03,sh600860,京城股份,352715.0,0.34
2025-01-03,sz300978,东箭科技,351227.0,0.78
2025-01-03,sz002823,凯中精密,346321.0,0.39
2025-01-03,sh603026,石大胜华,343248.0,0.43
2025-01-03,sz301079,邵阳液压,342276.0,0.83
2025-01-03,sh603277,银都股份,338192.0,1.49
2025-01-03,sz002173,创新医疗,336248.0,0.1
2025-01-03,sz000719,中原传媒,328833.0,0.18
2025-01-03,sz300983,尤安设计,324105.0,2.61
2025-01-03,sh605255,天普股份,324064.0,1.54
2025-01-03,sz002865,钧达股份,317189.0,0.09
2025-01-03,sz300519,新光药业,311976.0,1.02
2025-01-03,sz002828,贝肯能源,309863.0,0.52
2025-01-03,sz301456,盘古智能,309499.0,1.22
2025-01-03,sz301231,荣信文化,305052.0,0.44
2025-01-03,sz300804,广康生化,300192.0,1.44
2025-01-03,sh600539,狮头股份,297591.0,0.73
2025-01-03,sh603061,金海通,295527.0,0.9
2025-01-03,sz002082,万邦德,293720.0,0.43
2025-01-03,sh600882,妙可蓝多,286158.0,0.16
2025-01-03,sh601598,中国外运,278366.0,0.18
2025-01-03,sh605377,华旺科技,274670.0,0.49
2025-01-03,sh600768,宁波富邦,272221.0,0.86
2025-01-03,sz002360,同德化工,269225.0,0.99
2025-01-03,sz300332,天壕能源,268452.0,0.17
2025-01-03,sz300193,佳士科技,267094.0,0.36
2025-01-03,sh600039,四川路桥,266741.0,0.18
2025-01-03,sz003020,立方制药,266147.0,0.97
2025-01-03,sz002980,华盛昌,257085.0,0.78
2025-01-03,sh603687,大胜达,256800.0,0.68
2025-01-03,sh600780,通宝能源,250983.0,0.58
2025-01-03,sh603685,晨丰科技,248153.0,1.12
2025-01-03,sz300844,山水比德,247238.0,0.64
2025-01-03,sz002842,翔鹭钨业,244003.0,0.82
2025-01-03,sz300535,达威股份,228630.0,0.71
2025-01-03,sh603926,铁流股份,224815.0,1.22
2025-01-03,sz000632,三木集团,224100.0,0.46
2025-01-03,sz002437,誉衡药业,219527.0,0.13
2025-01-03,sh605500,森林包装,219439.0,1.34
2025-01-03,sz300158,振东制药,215735.0,0.26
2025-01-03,sh600640,国脉文化,214996.0,0.18
2025-01-03,sz301022,海泰科,209278.0,0.5
2025-01-03,sh603898,好莱客,208036.0,1.1
2025-01-03,sz300702,天宇股份,205981.0,0.38
2025-01-03,sh600305,恒顺醋业,201973.0,0.22
2025-01-03,sz300426,唐德影视,182348.0,0.21
2025-01-03,sz300291,百纳千成,179745.0,0.14
2025-01-03,sz301398,星源卓镁,179474.0,0.28
2025-01-03,sz002858,力盛体育,179266.0,0.17
2025-01-03,sz002162,悦心健康,178035.0,0.17
2025-01-03,sz003017,大洋生物,176805.0,0.58
2025-01-03,sz301512,智信精密,174692.0,0.63
2025-01-03,sz002793,罗欣药业,169588.0,0.05
2025-01-03,sz002662,京威股份,168969.0,0.19
2025-01-03,sz002907,华森制药,165750.0,0.37
2025-01-03,sz000731,四川美丰,164324.0,0.34
2025-01-03,sz003006,百亚股份,158380.0,0.2
2025-01-03,sz301033,迈普医学,150904.0,0.73
2025-01-03,sh600232,金鹰股份,147094.0,0.61
2025-01-03,sh603856,东宏股份,145913.0,0.79
2025-01-03,sh603115,海星股份,140178.0,0.81
2025-01-03,sz301127,天源环保,136522.0,0.1
2025-01-03,sh603281,江瀚新材,135392.0,0.44
2025-01-03,sh603700,宁水集团,133728.0,0.6
2025-01-03,sh603127,昭衍新药,125656.0,0.06
2025-01-03,sz300836,佰奥智能,124008.0,0.38
2025-01-03,sz301290,东星医疗,123267.0,0.38
2025-01-03,sz300854,中兰环保,113830.0,0.35
2025-01-03,sh603789,星光农机,104942.0,0.2
2025-01-03,sz002674,兴业科技,94476.0,0.38
2025-01-03,sz300243,瑞丰高材,91615.0,0.2
2025-01-03,sz300670,大烨智能,90980.0,0.19
2025-01-03,sz300635,中达安,89096.0,0.15
2025-01-03,sz300929,华骐环保,78100.0,0.28
2025-01-03,sz300700,岱勒新材,74853.0,0.08
2025-01-03,sz002901,大博医疗,74431.0,0.21
2025-01-03,sz003005,竞业达,73432.0,0.08
2025-01-03,sz000078,海王生物,72812.0,0.11
2025-01-03,sz301305,朗坤环境,72354.0,0.24
2025-01-03,sh603173,福斯达,71730.0,0.2
2025-01-03,sz300034,钢研高纳,70246.0,0.06
2025-01-03,sh600268,国电南自,64379.0,0.08
2025-01-03,sz000782,恒申新材,61622.0,0.14
2025-01-03,sz300960,通业科技,59520.0,0.03
2025-01-03,sz002688,金河生物,48739.0,0.15
2025-01-03,sz001212,中旗新材,44554.0,0.06
2025-01-03,sh603151,邦基科技,34036.0,0.15
2025-01-03,sz002144,宏达高科,33913.0,0.1
2025-01-03,sh603889,新澳股份,30141.0,0.06
2025-01-03,sz000703,恒逸石化,29633.0,0.02
2025-01-03,sz300095,华伍股份,13289.0,0.02
2025-01-03,sh600058,五矿发展,10690.0,0.02
2025-01-03,sh605488,福莱新材,8958.0,0.01
2025-01-03,sh603992,松霖科技,6261.0,0.02
2025-01-03,sz301046,能辉科技,6106.0,0.02
2025-01-03,sz301223,中荣股份,4342.0,0.04
2025-01-03,sh600984,建设机械,4020.0,0.01
2025-01-03,sz300800,力合科技,2605.0,0.01
2025-01-03,sh603001,奥康国际,0.0,0.0
2025-01-03,sz301602,超研股份,0.0,0.0
2025-01-03,sz301601,惠通科技,0.0,0.0
2025-01-03,sz301458,钧崴电子,0.0,0.0
2025-01-03,sz300807,天迈科技,0.0,0.0
2025-01-03,sz002494,华斯股份,0.0,0.0
2025-01-03,sz002379,宏创控股,0.0,0.0
2025-01-03,sz002252,上海莱士,0.0,0.0
2025-01-03,sz002123,梦网科技,0.0,0.0
2025-01-03,sz001356,富岭股份,0.0,0.0
2025-01-03,sz000777,中核科技,0.0,0.0
2025-01-03,sz000421,南京公用,0.0,0.0
2025-01-03,sz000016,深康佳Ａ,0.0,0.0
2025-01-03,sh600389,江山股份,-712.0,0.0
2025-01-03,sz002069,獐子岛,-1150.0,0.0
2025-01-03,sh600692,亚通股份,-4778.0,0.0
2025-01-03,sz300834,星辉环材,-7792.0,-0.05
2025-01-03,sz000561,烽火电子,-11975.0,-0.01
2025-01-03,sz301408,华人健康,-14866.0,-0.05
2025-01-03,sz001259,利仁科技,-21018.0,-0.08
2025-01-03,sh601702,华峰铝业,-21572.0,-0.03
2025-01-03,sh600742,一汽富维,-31199.0,-0.04
2025-01-03,sz301232,飞沃科技,-34719.0,-0.12
2025-01-03,sh600469,风神股份,-37744.0,-0.1
2025-01-03,sz002694,顾地科技,-44013.0,-0.12
2025-01-03,sz002590,万安科技,-47272.0,-0.05
2025-01-03,sz300995,奇德新材,-58271.0,-0.22
2025-01-03,sz001210,金房能源,-68773.0,-0.27
2025-01-03,sz000966,长源电力,-70131.0,-0.07
2025-01-03,sz002972,科安达,-72730.0,-0.17
2025-01-03,sh600805,悦达投资,-75589.0,-0.19
2025-01-03,sz300190,维尔利,-79910.0,-0.29
2025-01-03,sh603218,日月股份,-85273.0,-0.05
2025-01-03,sh600032,浙江新能,-95685.0,-0.21
2025-01-03,sz002976,瑞玛精密,-95809.0,-0.21
2025-01-03,sz000526,学大教育,-101026.0,-0.05
2025-01-03,sz301608,博实结,-103038.0,-0.1
2025-01-03,sz300551,古鳌科技,-105848.0,-0.06
2025-01-03,sz300668,杰恩设计,-109010.0,-0.32
2025-01-03,sz001218,丽臣实业,-111015.0,-0.45
2025-01-03,sz301083,百胜智能,-111118.0,-0.31
2025-01-03,sz000828,东莞控股,-113529.0,-0.14
2025-01-03,sz301115,建科股份,-124417.0,-0.64
2025-01-03,sz002058,威尔泰,-125255.0,-0.24
2025-01-03,sz000722,湖南发展,-129251.0,-0.21
2025-01-03,sh603256,宏和科技,-129979.0,-0.23
2025-01-03,sz002566,益盛药业,-132738.0,-0.53
2025-01-03,sh600665,天地源,-133706.0,-0.22
2025-01-03,sh601199,江南水务,-134769.0,-0.34
2025-01-03,sz002645,华宏科技,-142329.0,-0.38
2025-01-03,sz301292,海科新源,-149025.0,-0.7
2025-01-03,sh603059,倍加洁,-152977.0,-0.96
2025-01-03,sz002715,登云股份,-155345.0,-0.41
2025-01-03,sh603237,五芳斋,-156097.0,-0.25
2025-01-03,sh600676,交运股份,-156982.0,-0.18
2025-01-03,sz002136,安 纳 达,-160053.0,-0.56
2025-01-03,sz002633,申科股份,-161044.0,-0.29
2025-01-03,sz000550,江铃汽车,-166802.0,-0.1
2025-01-03,sh603958,哈森股份,-168880.0,-0.05
2025-01-03,sz301529,福赛科技,-171992.0,-0.47
2025-01-03,sh603172,万丰股份,-172998.0,-0.7
2025-01-03,sz301312,智立方,-177736.0,-0.16
2025-01-03,sz002284,亚太股份,-178981.0,-0.2
2025-01-03,sh603577,汇金通,-186419.0,-0.46
2025-01-03,sh603779,威龙股份,-188373.0,-0.16
2025-01-03,sh600444,国机通用,-191449.0,-0.64
2025-01-03,sh600735,新华锦,-199938.0,-0.43
2025-01-03,sh603280,南方路机,-200261.0,-0.93
2025-01-03,sz001333,光华股份,-200314.0,-1.54
2025-01-03,sz300861,美畅股份,-201944.0,-0.18
2025-01-03,sh603086,先达股份,-204340.0,-0.81
2025-01-03,sz000037,深南电A,-211765.0,-0.5
2025-01-03,sh601918,新集能源,-218781.0,-0.09
2025-01-03,sz301053,远信工业,-219144.0,-1.13
2025-01-03,sh600847,万里股份,-221325.0,-0.66
2025-01-03,sz002287,奇正藏药,-221758.0,-0.88
2025-01-03,sh605369,拱东医疗,-223816.0,-1.09
2025-01-03,sh603188,亚邦股份,-230913.0,-0.61
2025-01-03,sz002164,宁波东力,-232904.0,-0.42
2025-01-03,sz301525,儒竞科技,-233018.0,-0.32
2025-01-03,sh600792,云煤能源,-236451.0,-0.34
2025-01-03,sz301092,争光股份,-237125.0,-1.07
2025-01-03,sz301234,五洲医疗,-238565.0,-0.99
2025-01-03,sh603538,美诺华,-239841.0,-0.79
2025-01-03,sz301319,唯特偶,-248027.0,-0.89
2025-01-03,sh600192,长城电工,-249387.0,-0.58
2025-01-03,sz300631,久吾高科,-251807.0,-0.74
2025-01-03,sh600075,新疆天业,-255199.0,-0.49
2025-01-03,sh600097,开创国际,-256835.0,-0.41
2025-01-03,sz002910,庄园牧场,-263856.0,-0.3
2025-01-03,sz300689,澄天伟业,-277753.0,-0.9
2025-01-03,sh603408,建霖家居,-282760.0,-0.37
2025-01-03,sz000498,山东路桥,-295092.0,-0.28
2025-01-03,sz301559,中集环科,-297953.0,-1.29
2025-01-03,sz000863,三湘印象,-300929.0,-0.16
2025-01-03,sh600403,大有能源,-301210.0,-1.01
2025-01-03,sz002811,郑中设计,-307114.0,-1.11
2025-01-03,sz301222,浙江恒威,-308788.0,-1.54
2025-01-03,sz300511,雪榕生物,-311453.0,-0.61
2025-01-03,sh605183,确成股份,-315567.0,-0.92
2025-01-03,sz300187,永清环保,-316928.0,-1.09
2025-01-03,sh603170,宝立食品,-321164.0,-0.65
2025-01-03,sz002597,金禾实业,-323670.0,-0.28
2025-01-03,sh603900,莱绅通灵,-324276.0,-0.42
2025-01-03,sh605318,法狮龙,-328566.0,-1.66
2025-01-03,sz000601,韶能股份,-329169.0,-0.89
2025-01-03,sh601298,青岛港,-330540.0,-0.18
2025-01-03,sh603058,永吉股份,-337901.0,-0.39
2025-01-03,sz002513,蓝丰生化,-340263.0,-0.7
2025-01-03,sz002909,集泰股份,-341375.0,-0.94
2025-01-03,sz301349,信德新材,-342300.0,-0.56
2025-01-03,sz001368,通达创智,-345451.0,-0.92
2025-01-03,sz002801,微光股份,-346058.0,-0.93
2025-01-03,sz000920,沃顿科技,-354918.0,-0.83
2025-01-03,sh603132,金徽股份,-361020.0,-0.99
2025-01-03,sz000869,张  裕Ａ,-367083.0,-1.1
2025-01-03,sh605162,新中港,-369245.0,-1.75
2025-01-03,sh603020,爱普股份,-370394.0,-0.85
2025-01-03,sz002749,国光股份,-373043.0,-1.11
2025-01-03,sz301327,华宝新能,-373176.0,-0.95
2025-01-03,sz000931,中 关 村,-380472.0,-0.91
2025-01-03,sz000633,合金投资,-388987.0,-0.96
2025-01-03,sz002996,顺博合金,-391191.0,-0.66
2025-01-03,sh603065,宿迁联盛,-391799.0,-1.97
2025-01-03,sz300937,药易购,-397175.0,-0.57
2025-01-03,sz301024,霍普股份,-399864.0,-1.14
2025-01-03,sz300873,海晨股份,-402668.0,-0.99
2025-01-03,sz002903,宇环数控,-403920.0,-0.58
2025-01-03,sh603790,雅运股份,-406431.0,-1.92
2025-01-03,sz002790,瑞尔特,-407946.0,-1.31
2025-01-03,sz300818,耐普矿机,-410712.0,-1.47
2025-01-03,sh605068,明新旭腾,-416571.0,-1.27
2025-01-03,sz300492,华图山鼎,-418328.0,-0.92
2025-01-03,sz002641,公元股份,-421919.0,-0.7
2025-01-03,sz300774,倍杰特,-428109.0,-1.64
2025-01-03,sh601113,华鼎股份,-431651.0,-0.34
2025-01-03,sz000927,中国铁物,-434097.0,-0.28
2025-01-03,sh603191,望变电气,-435533.0,-0.41
2025-01-03,sz300696,爱乐达,-438118.0,-0.62
2025-01-03,sh603519,立霸股份,-441996.0,-0.85
2025-01-03,sz000505,京粮控股,-445261.0,-0.8
2025-01-03,sz300743,天地数码,-452426.0,-0.9
2025-01-03,sz301286,侨源股份,-453236.0,-2.02
2025-01-03,sz001360,南矿集团,-456789.0,-2.95
2025-01-03,sh603506,南都物业,-457050.0,-1.24
2025-01-03,sh603176,汇通集团,-459186.0,-1.61
2025-01-03,sz002732,燕塘乳业,-465075.0,-0.93
2025-01-03,sz000848,承德露露,-468495.0,-0.38
2025-01-03,sh600662,外服控股,-468555.0,-0.76
2025-01-03,sh603689,皖天然气,-472218.0,-0.85
2025-01-03,sz300401,花园生物,-473147.0,-0.33
2025-01-03,sh600429,三元股份,-476106.0,-0.65
2025-01-03,sz300639,凯普生物,-476533.0,-1.14
2025-01-03,sz002159,三特索道,-478247.0,-0.75
2025-01-03,sz002850,科达利,-482690.0,-0.19
2025-01-03,sh600265,景谷林业,-483299.0,-4.18
2025-01-03,sz301012,扬电科技,-484270.0,-0.3
2025-01-03,sz301389,隆扬电子,-484499.0,-0.4
2025-01-03,sz000055,方大集团,-489177.0,-1.46
2025-01-03,sh600449,宁夏建材,-490595.0,-0.17
2025-01-03,sz001358,兴欣新材,-492983.0,-2.4
2025-01-03,sz300720,海川智能,-522464.0,-0.89
2025-01-03,sz002968,新大正,-524913.0,-1.6
2025-01-03,sh603666,亿嘉和,-528895.0,-0.25
2025-01-03,sh603028,赛福天,-529875.0,-1.53
2025-01-03,sz301188,力诺药包,-530799.0,-0.64
2025-01-03,sh600094,大名城,-531024.0,-0.66
2025-01-03,sh601975,招商南油,-532055.0,-0.15
2025-01-03,sz301138,华研精机,-536370.0,-1.6
2025-01-03,sz301578,辰奕智能,-544577.0,-1.15
2025-01-03,sh603331,百达精工,-546386.0,-2.02
2025-01-03,sz300899,上海凯鑫,-556461.0,-1.6
2025-01-03,sz001255,博菲电气,-567608.0,-1.71
2025-01-03,sz002629,仁智股份,-575040.0,-0.37
2025-01-03,sh603326,我乐家居,-581443.0,-1.13
2025-01-03,sh603303,得邦照明,-582186.0,-4.08
2025-01-03,sh603429,集友股份,-582957.0,-0.77
2025-01-03,sh603182,嘉华股份,-583601.0,-3.49
2025-01-03,sz002541,鸿路钢构,-586870.0,-0.55
2025-01-03,sh600488,津药药业,-587052.0,-2.06
2025-01-03,sh600419,天润乳业,-592558.0,-0.62
2025-01-03,sh600725,云维股份,-598609.0,-0.24
2025-01-03,sh603871,嘉友国际,-599067.0,-0.38
2025-01-03,sz002729,好利科技,-605782.0,-0.98
2025-01-03,sz001366,播恩集团,-608692.0,-1.43
2025-01-03,sz300230,永利股份,-614272.0,-1.15
2025-01-03,sh603139,康惠制药,-615957.0,-2.78
2025-01-03,sz301103,何氏眼科,-626910.0,-2.91
2025-01-03,sz301386,未来电器,-643594.0,-1.65
2025-01-03,sz301059,金三江,-656056.0,-0.26
2025-01-03,sz301515,港通医疗,-656967.0,-2.79
2025-01-03,sz301230,泓博医药,-659287.0,-0.81
2025-01-03,sz301032,新柴股份,-659591.0,-2.04
2025-01-03,sh605389,长龄液压,-664819.0,-1.67
2025-01-03,sz300414,中光防雷,-665194.0,-1.27
2025-01-03,sz000531,穗恒运Ａ,-666219.0,-2.03
2025-01-03,sh600582,天地科技,-668632.0,-0.29
2025-01-03,sz002623,亚玛顿,-685406.0,-2.99
2025-01-03,sz301228,实朴检测,-685715.0,-1.11
2025-01-03,sh605100,华丰股份,-690042.0,-0.69
2025-01-03,sz301225,恒勃股份,-691409.0,-3.33
2025-01-03,sz000688,国城矿业,-693193.0,-0.52
2025-01-03,sz300233,金城医药,-695308.0,-0.82
2025-01-03,sz300317,珈伟新能,-696135.0,-1.07
2025-01-03,sz300196,长海股份,-706114.0,-1.59
2025-01-03,sz000151,中成股份,-707589.0,-0.54
2025-01-03,sz301333,诺思格,-709242.0,-1.05
2025-01-03,sz002658,雪迪龙,-709283.0,-1.47
2025-01-03,sz002687,乔治白,-711303.0,-1.31
2025-01-03,sh600675,中华企业,-713156.0,-0.9
2025-01-03,sh600960,渤海汽车,-715798.0,-1.31
2025-01-03,sh600455,博通股份,-728994.0,-1.53
2025-01-03,sz301160,翔楼新材,-730010.0,-0.79
2025-01-03,sh600594,益佰制药,-735047.0,-1.52
2025-01-03,sz300261,雅本化学,-744339.0,-0.62
2025-01-03,sz002986,宇新股份,-750047.0,-1.61
2025-01-03,sh603825,华扬联众,-752446.0,-0.21
2025-01-03,sz300966,共同药业,-767770.0,-3.32
2025-01-03,sz301158,德石股份,-771431.0,-2.31
2025-01-03,sz002207,准油股份,-772487.0,-1.74
2025-01-03,sz301607,富特科技,-781934.0,-1.52
2025-01-03,sz000697,炼石航空,-784192.0,-0.65
2025-01-03,sh603181,皇马科技,-785239.0,-3.05
2025-01-03,sz002395,双象股份,-787539.0,-0.66
2025-01-03,sz301081,严牌股份,-791170.0,-3.58
2025-01-03,sz300658,延江股份,-791386.0,-2.55
2025-01-03,sz300508,维宏股份,-793996.0,-1.81
2025-01-03,sz002104,恒宝股份,-800152.0,-0.72
2025-01-03,sz301499,维科精密,-802062.0,-1.28
2025-01-03,sz000985,大庆华科,-802987.0,-2.13
2025-01-03,sh601022,宁波远洋,-805226.0,-1.37
2025-01-03,sz002760,凤形股份,-806617.0,-3.11
2025-01-03,sh600845,宝信软件,-809276.0,-0.15
2025-01-03,sh603486,科沃斯,-811051.0,-0.43
2025-01-03,sh603722,阿科力,-816493.0,-1.78
2025-01-03,sz002731,萃华珠宝,-818566.0,-1.63
2025-01-03,sz301112,信邦智能,-822738.0,-2.29
2025-01-03,sz300717,华信新材,-827173.0,-2.82
2025-01-03,sz002381,双箭股份,-831695.0,-1.4
2025-01-03,sz301265,华新环保,-836406.0,-5.94
2025-01-03,sh603970,中农立华,-838234.0,-2.73
2025-01-03,sh605116,奥锐特,-842224.0,-2.6
2025-01-03,sh603709,中源家居,-850651.0,-2.69
2025-01-03,sz300788,中信出版,-859598.0,-0.22
2025-01-03,sh605303,园林股份,-862927.0,-3.48
2025-01-03,sh600371,万向德农,-872029.0,-1.62
2025-01-03,sh600510,黑牡丹,-873375.0,-2.01
2025-01-03,sh603578,三星新材,-875469.0,-5.4
2025-01-03,sz301002,崧盛股份,-878937.0,-1.96
2025-01-03,sz300817,双飞集团,-879652.0,-1.38
2025-01-03,sz002034,旺能环境,-881504.0,-1.75
2025-01-03,sh605368,蓝天燃气,-882865.0,-0.51
2025-01-03,sh603903,中持股份,-884022.0,-2.52
2025-01-03,sz300515,三德科技,-884452.0,-2.01
2025-01-03,sz300887,谱尼测试,-884723.0,-1.25
2025-01-03,sz002307,北新路桥,-891389.0,-0.93
2025-01-03,sz301331,恩威医药,-891815.0,-5.23
2025-01-03,sz300043,星辉娱乐,-905825.0,-0.34
2025-01-03,sz300908,仲景食品,-909002.0,-1.12
2025-01-03,sz001387,雪祺电气,-909151.0,-2.97
2025-01-03,sh600935,华塑股份,-912693.0,-2.45
2025-01-03,sz002973,侨银股份,-916942.0,-2.78
2025-01-03,sh603201,常润股份,-917119.0,-2.77
2025-01-03,sh600983,惠而浦,-917320.0,-1.48
2025-01-03,sh603226,菲林格尔,-924211.0,-4.7
2025-01-03,sz000541,佛山照明,-924571.0,-0.28
2025-01-03,sz300236,上海新阳,-927569.0,-0.7
2025-01-03,sz002724,海洋王,-927684.0,-2.23
2025-01-03,sz300878,维康药业,-932978.0,-2.74
2025-01-03,sz301338,凯格精机,-938783.0,-2.35
2025-01-03,sh603006,联明股份,-942584.0,-3.6
2025-01-03,sz300617,安靠智电,-945276.0,-1.03
2025-01-03,sz301207,华兰疫苗,-945908.0,-1.96
2025-01-03,sz300821,东岳硅材,-950809.0,-1.52
2025-01-03,sz301065,本立科技,-957767.0,-4.87
2025-01-03,sz300849,锦盛新材,-958204.0,-2.23
2025-01-03,sh603373,安邦护卫,-960737.0,-3.07
2025-01-03,sz002830,名雕股份,-963998.0,-3.74
2025-01-03,sz002967,广电计量,-964764.0,-1.27
2025-01-03,sz002911,佛燃能源,-967648.0,-1.39
2025-01-03,sh605151,西上海,-979053.0,-5.04
2025-01-03,sz300891,惠云钛业,-984768.0,-3.48
2025-01-03,sh603261,立航科技,-987536.0,-2.14
2025-01-03,sz301278,快可电子,-992620.0,-2.29
2025-01-03,sz002352,顺丰控股,-1000158.0,-0.12
2025-01-03,sz003011,海象新材,-1004222.0,-2.55
2025-01-03,sh603150,万朗磁塑,-1005989.0,-4.47
2025-01-03,sh600590,泰豪科技,-1006959.0,-0.46
2025-01-03,sz002374,中锐股份,-1010057.0,-1.58
2025-01-03,sz301317,鑫磊股份,-1012299.0,-5.63
2025-01-03,sh601015,陕西黑猫,-1013972.0,-1.24
2025-01-03,sh603697,有友食品,-1020136.0,-1.19
2025-01-03,sh600668,尖峰集团,-1021926.0,-3.14
2025-01-03,sz000906,浙商中拓,-1023321.0,-1.17
2025-01-03,sz300787,海能实业,-1026396.0,-1.31
2025-01-03,sz301193,家联科技,-1030064.0,-2.51
2025-01-03,sz002487,大金重工,-1031744.0,-0.57
2025-01-03,sh603022,新通联,-1032556.0,-3.38
2025-01-03,sz000523,红棉股份,-1034692.0,-1.2
2025-01-03,sz002679,福建金森,-1037782.0,-3.42
2025-01-03,sh600409,三友化工,-1038661.0,-0.86
2025-01-03,sz000030,富奥股份,-1040961.0,-1.72
2025-01-03,sz301008,宏昌科技,-1041242.0,-4.51
2025-01-03,sz000856,冀东装备,-1047249.0,-2.57
2025-01-03,sh600758,辽宁能源,-1048727.0,-1.93
2025-01-03,sz301555,惠柏新材,-1050732.0,-3.98
2025-01-03,sh605069,正和生态,-1055621.0,-3.15
2025-01-03,sz301300,远翔新材,-1062689.0,-3.2
2025-01-03,sz002088,鲁阳节能,-1070382.0,-1.55
2025-01-03,sh603637,镇海股份,-1070419.0,-1.6
2025-01-03,sz300358,楚天科技,-1075745.0,-1.73
2025-01-03,sh600117,西宁特钢,-1076690.0,-3.57
2025-01-03,sz002399,海普瑞,-1083024.0,-2.55
2025-01-03,sz300610,晨化股份,-1086035.0,-2.65
2025-01-03,sz300692,中环环保,-1089146.0,-1.9
2025-01-03,sz001279,强邦新材,-1095612.0,-1.22
2025-01-03,sh600231,凌钢股份,-1097558.0,-5.05
2025-01-03,sz001202,炬申股份,-1097732.0,-2.15
2025-01-03,sz002169,智光电气,-1105829.0,-1.43
2025-01-03,sh603896,寿仙谷,-1107703.0,-2.07
2025-01-03,sz300111,向日葵,-1108725.0,-1.59
2025-01-03,sz002992,宝明科技,-1111305.0,-0.5
2025-01-03,sh601021,春秋航空,-1115645.0,-0.48
2025-01-03,sh603808,歌力思,-1116861.0,-0.69
2025-01-03,sh603221,爱丽家居,-1121788.0,-2.82
2025-01-03,sz002216,三全食品,-1132701.0,-1.01
2025-01-03,sz300513,恒实科技,-1136298.0,-1.33
2025-01-03,sh605007,五洲特纸,-1140311.0,-4.61
2025-01-03,sh603379,三美股份,-1141328.0,-0.72
2025-01-03,sz000026,飞亚达,-1144082.0,-2.21
2025-01-03,sz301567,贝隆精密,-1150428.0,-3.22
2025-01-03,sz002083,孚日股份,-1155662.0,-1.21
2025-01-03,sz002209,达 意 隆,-1157645.0,-1.71
2025-01-03,sh605286,同力日升,-1165554.0,-2.74
2025-01-03,sz301311,昆船智能,-1168996.0,-2.21
2025-01-03,sz300084,海默科技,-1175112.0,-4.03
2025-01-03,sh603565,中谷物流,-1177905.0,-0.95
2025-01-03,sz300923,研奥股份,-1179690.0,-3.48
2025-01-03,sh603316,诚邦股份,-1181180.0,-3.51
2025-01-03,sz301237,和顺科技,-1186521.0,-3.93
