date,code,name,open,low,high,close,volume,amount
2024-12-25,sh605066,天正电气,5.92,5.72,6.5,6.5,24205000.0,153388192.0
2024-12-25,sh600889,南京化纤,22.0,21.33,24.79,24.79,86561900.0,2020448347.0
2024-12-25,sz002390,信邦制药,4.04,3.99,4.41,4.41,90076900.0,381313398.64
2024-12-25,sh603610,麒盛科技,11.45,11.21,12.35,12.35,27420600.0,325412732.0
2024-12-25,sh600778,友好集团,7.07,6.78,7.94,7.94,75532100.0,572607849.0
2024-12-25,sz002449,国星光电,11.15,11.15,12.14,12.14,246131400.0,2951837428.09
2024-12-25,sz000759,中百集团,7.49,7.32,8.94,8.94,204701100.0,1653325799.14
2024-12-25,sh600223,福瑞达,8.33,8.08,8.61,8.61,45486000.0,381805887.0
2024-12-25,sh603126,中材节能,7.24,7.13,7.95,7.95,47482900.0,367367163.0
2024-12-25,sh603980,吉华集团,4.8,4.71,5.08,5.08,86835500.0,435714376.0
2024-12-25,sz002660,茂硕电源,9.27,9.25,10.16,10.16,35479500.0,356471109.2
2024-12-25,sh600725,云维股份,4.97,4.97,4.97,4.97,5387400.0,26775448.0
2024-12-25,sh600590,泰豪科技,5.1,5.1,5.53,5.53,32799900.0,180969146.0
2024-12-25,sh600693,东百集团,4.31,4.05,4.77,4.77,89960100.0,401290267.0
2024-12-25,sz002219,新里程,3.0,3.0,3.0,3.0,67981900.0,203945601.0
2024-12-25,sh605158,华达新材,10.61,10.59,11.6,11.5,17486700.0,193652831.0
2024-12-25,sz002265,建设工业,19.84,19.31,21.76,21.38,109941200.0,2301927412.62
2024-12-25,sz301296,新巨丰,10.02,10.02,11.68,10.7,21614100.0,234694520.65
2024-12-25,sz301399,英特科技,23.79,23.62,28.15,25.9,10151600.0,266251693.81
2024-12-25,sz002085,万丰奥威,19.27,19.1,21.41,21.01,335843200.0,6936390624.37
2024-12-25,sh603296,华勤技术,64.0,63.65,70.48,69.01,25626600.0,1771916951.0
2024-12-25,sh603733,仙鹤股份,18.96,18.74,20.15,19.95,15531700.0,305262301.0
2024-12-25,sz300793,佳禾智能,19.9,19.72,23.44,21.3,83628500.0,1784879935.05
2024-12-25,sz301600,慧翰股份,161.5,161.5,185.0,182.0,3502900.0,606667017.3
2024-12-25,sz301182,凯旺科技,39.0,37.92,46.0,41.65,14126400.0,582376421.74
2024-12-25,sz002123,梦网科技,11.0,10.63,11.88,11.69,80786000.0,918940957.1
2024-12-25,sh600340,华夏幸福,2.9,2.9,3.16,3.06,333599500.0,1023558264.0
2024-12-25,sz300684,中石科技,22.75,22.61,24.48,23.83,41603100.0,988970445.14
2024-12-25,sz000597,东北制药,5.36,5.27,5.89,5.68,87964200.0,495975851.48
2024-12-25,sz300224,正海磁材,12.8,12.75,13.43,13.39,53433800.0,705035859.07
2024-12-25,sz001696,宗申动力,25.26,25.01,27.98,26.98,138381400.0,3681028652.51
2024-12-25,sz300956,英力股份,19.7,19.4,20.93,20.63,26191700.0,531385054.06
2024-12-25,sh600743,华远地产,2.2,2.17,2.42,2.34,130158500.0,299924345.0
2024-12-25,sz002271,东方雨虹,12.94,12.9,13.95,13.7,106265000.0,1431279481.87
2024-12-25,sz300703,创源股份,15.53,15.36,16.5,16.34,22597700.0,361969415.74
2024-12-25,sz301536,星宸科技,70.12,70.12,80.5,77.3,18848600.0,1422224431.91
2024-12-25,sh600838,上海九百,9.11,8.6,9.69,9.62,39744100.0,366469231.0
2024-12-25,sz300959,线上线下,51.0,49.9,59.99,55.0,18499200.0,1016748865.24
2024-12-25,sz002126,银轮股份,18.79,18.66,19.8,19.01,67020300.0,1290576230.84
2024-12-25,sh603083,剑桥科技,44.81,44.34,48.99,47.26,43460400.0,2026706823.0
2024-12-25,sz300831,派瑞股份,16.95,16.7,18.3,17.94,44367300.0,791509291.4
2024-12-25,sz002664,信质集团,14.3,13.58,14.4,13.83,24177400.0,339718790.68
2024-12-25,sh605179,一鸣食品,21.6,21.52,23.38,22.96,30283700.0,680374219.0
2024-12-25,sz300803,指南针,96.2,95.33,101.59,101.59,25981600.0,2564085894.36
2024-12-25,sz000099,中信海直,25.6,25.45,28.24,27.11,89162400.0,2396268509.42
2024-12-25,sh601933,永辉超市,6.02,5.82,6.64,6.43,704031900.0,4376640020.0
2024-12-25,sh603719,良品铺子,15.13,15.12,16.08,15.88,48503800.0,755733802.0
2024-12-25,sz300114,中航电测,71.09,70.61,74.25,72.96,26798300.0,1944268795.21
2024-12-25,sz002698,博实股份,17.2,17.02,18.1,18.01,34471900.0,609275064.97
2024-12-25,sh603105,芯能科技,9.2,9.18,9.75,9.72,60118500.0,577374476.0
2024-12-25,sz301070,开勒股份,54.78,54.38,58.0,57.73,2966100.0,167948304.0
2024-12-25,sz002747,埃斯顿,19.02,18.71,19.9,19.9,54553900.0,1061616155.71
2024-12-25,sh600182,S佳通,17.69,17.33,18.1,18.1,9959200.0,178534463.0
2024-12-25,sh603380,易德龙,24.73,24.73,27.15,25.93,8354400.0,218024268.0
2024-12-25,sh600792,云煤能源,3.67,3.63,4.07,3.88,57228300.0,223218432.0
2024-12-25,sh605218,伟时电子,25.19,25.03,27.52,26.23,15063500.0,403418608.0
2024-12-25,sh601918,新集能源,6.9,6.85,7.35,7.23,71269900.0,508908589.0
2024-12-25,sz300973,立高食品,40.5,38.32,43.64,42.65,7121100.0,288807466.18
2024-12-25,sh603009,北特科技,37.63,37.63,40.98,40.01,24675300.0,974815454.0
2024-12-25,sz300823,建科智能,13.68,13.68,14.92,14.16,11229200.0,160124384.4
2024-12-25,sz300145,中金环境,3.59,3.43,3.8,3.77,148699900.0,545449090.74
2024-12-25,sh600724,宁波富达,6.38,6.0,6.82,6.7,41753000.0,269628563.0
2024-12-25,sz000802,北京文化,6.62,6.3,7.18,6.93,26216200.0,176326033.84
2024-12-25,sz300884,狄耐克,11.7,11.7,13.2,12.16,20374900.0,252452094.22
2024-12-25,sz002276,万马股份,8.81,8.68,9.36,9.25,77230100.0,702800038.7
2024-12-25,sz002510,天汽模,6.06,5.9,6.5,6.32,110671700.0,684132437.39
2024-12-25,sz000564,供销大集,3.25,3.21,3.46,3.4,761174000.0,2533004914.13
2024-12-25,sz000627,天茂集团,4.71,4.57,5.25,4.99,282786200.0,1395491026.53
2024-12-25,sz002132,恒星科技,2.82,2.76,3.1,2.95,97964300.0,292964291.84
2024-12-25,sh600785,新华百货,12.0,11.5,12.77,12.58,24488700.0,298535143.0
2024-12-25,sz300602,飞荣达,19.11,18.78,20.38,20.1,31751200.0,627969291.89
2024-12-25,sz300204,舒泰神,7.83,7.7,8.42,7.81,18551700.0,147238069.03
2024-12-25,sh600612,老凤祥,51.05,51.05,53.96,53.1,4426300.0,232876681.0
2024-12-25,sz002080,中材科技,13.99,13.64,15.26,14.47,89338600.0,1304017579.68
2024-12-25,sh601500,通用股份,5.58,5.51,5.79,5.79,121500800.0,692526941.0
2024-12-25,sh600121,郑州煤电,4.17,4.14,4.35,4.35,53803000.0,230525112.0
2024-12-25,sz002364,中恒电气,10.76,9.22,10.76,10.2,181953300.0,1855235459.09
2024-12-25,sz002472,双环传动,30.95,30.05,31.87,31.66,38003000.0,1184886745.63
2024-12-25,sz300566,激智科技,18.99,18.45,19.99,19.8,32235400.0,627867244.98
2024-12-25,sz300547,川环科技,18.79,18.26,20.0,19.65,12617400.0,245172850.48
2024-12-25,sh601515,东峰集团,4.02,3.93,4.19,4.18,38466800.0,156443549.0
2024-12-25,sz002789,建艺集团,9.5,9.3,10.64,10.12,20805500.0,201056720.7
2024-12-25,sh600613,神奇制药,6.92,6.68,7.6,7.21,26608600.0,192278342.0
2024-12-25,sz002922,伊戈尔,17.15,16.71,18.51,17.72,39966900.0,705865359.48
2024-12-25,sz300276,三丰智能,10.39,10.21,11.23,10.85,219773100.0,2368287680.95
2024-12-25,sz001379,腾达科技,23.34,22.44,24.69,24.28,7690100.0,184231100.64
2024-12-25,sz300833,浩洋股份,45.34,44.13,47.39,47.21,3194000.0,147796972.4
2024-12-25,sh603657,春光科技,16.42,15.53,17.75,17.34,15977100.0,270148932.0
2024-12-25,sz300548,博创科技,34.35,33.72,37.75,36.4,50683700.0,1834285559.39
2024-12-25,sz002187,广百股份,6.21,5.8,6.47,6.46,49244000.0,305805705.45
2024-12-25,sh603100,川仪股份,20.6,20.31,22.2,21.51,15941400.0,341624366.0
2024-12-25,sz301161,唯万密封,20.05,19.59,20.9,20.66,6459600.0,131203149.73
2024-12-25,sh600814,杭州解百,7.56,7.29,8.27,7.91,37324900.0,289067900.0
2024-12-25,sh603688,石英股份,29.26,28.91,30.8,30.41,14882600.0,446976855.0
2024-12-25,sz300284,苏交科,10.41,10.19,11.3,10.91,73260700.0,788459434.52
2024-12-25,sh600580,卧龙电驱,18.0,16.7,18.0,17.1,244854100.0,4254742743.0
2024-12-25,sh600212,绿能慧充,7.93,7.6,8.24,8.1,27353200.0,217095037.0
2024-12-25,sz301328,维峰电子,44.07,44.05,46.81,46.21,9583100.0,434861756.61
2024-12-25,sh603682,锦和商管,5.7,5.2,6.07,6.0,56871500.0,321728066.0
2024-12-25,sz301191,菲菱科思,88.46,85.01,93.28,92.29,4274000.0,384192847.74
2024-12-25,sz002629,仁智股份,3.46,3.28,3.69,3.56,44513400.0,155111473.92
2024-12-25,sh600452,涪陵电力,10.82,10.82,11.29,11.22,28343300.0,316287558.0
2024-12-25,sz301091,深城交,48.0,47.5,52.19,50.53,17415400.0,870794406.76
2024-12-25,sz002170,芭田股份,8.21,8.04,8.51,8.49,18825500.0,156140862.19
2024-12-25,sz300962,中金辐照,17.11,16.7,18.04,17.79,9989500.0,175989596.73
2024-12-25,sz300622,博士眼镜,54.94,53.2,59.6,58.02,33629100.0,1914936839.12
2024-12-25,sz300892,品渥食品,33.8,33.06,36.59,35.65,6632600.0,232251269.99
2024-12-25,sh603629,利通电子,20.68,20.52,22.89,21.6,31806000.0,679527664.0
2024-12-25,sh600397,安源煤业,2.77,2.77,2.98,2.88,67522500.0,194718911.0
2024-12-25,sh603906,龙蟠科技,11.18,11.05,11.67,11.3,23395300.0,265187077.0
2024-12-25,sz300617,安靠智电,28.65,27.75,29.98,29.66,6172900.0,179779111.0
2024-12-25,sh600829,人民同泰,7.95,7.91,8.52,8.16,34790300.0,284049742.0
2024-12-25,sz301255,通力科技,33.66,32.8,35.34,35.12,2940800.0,101194410.75
2024-12-25,sz300690,双一科技,23.3,23.1,25.06,24.3,10837500.0,259993212.19
2024-12-25,sz300076,GQY视讯,7.32,6.69,7.88,7.64,51014800.0,374588166.43
2024-12-25,sh600955,维远股份,15.34,15.02,16.08,16.0,6936100.0,109128574.0
2024-12-25,sh601059,信达证券,15.21,15.21,16.08,15.72,66520000.0,1048034866.0
2024-12-25,sz000063,中兴通讯,36.5,36.42,39.12,38.09,341551700.0,13016279761.43
2024-12-25,sh601611,中国核建,8.74,8.66,9.02,9.01,46530500.0,414352811.0
2024-12-25,sz000755,山西高速,5.35,5.27,5.8,5.45,89590600.0,497921800.37
2024-12-25,sh600875,东方电气,15.39,15.37,15.94,15.88,40638000.0,640610992.0
2024-12-25,sz301377,鼎泰高科,20.92,20.68,21.6,21.38,5576900.0,118471012.15
2024-12-25,sz300665,飞鹿股份,6.53,6.53,7.53,6.76,21114600.0,145248336.46
2024-12-25,sz300753,爱朋医疗,19.7,19.02,21.65,19.08,25958400.0,527381914.29
2024-12-25,sh600803,新奥股份,20.05,19.82,20.76,20.71,18969800.0,388381600.0
2024-12-25,sz002771,真视通,18.8,18.45,20.21,18.98,24241200.0,469206571.01
2024-12-25,sz001296,长江材料,17.95,17.81,19.0,18.7,9378700.0,173086283.54
2024-12-25,sz301128,强瑞技术,53.91,52.5,56.3,55.56,2813400.0,154463294.54
2024-12-25,sz002172,澳洋健康,3.5,3.43,3.69,3.46,91948200.0,327521042.68
2024-12-25,sz301516,中远通,18.31,17.7,19.35,18.95,9291500.0,173453845.59
2024-12-25,sz000801,四川九洲,14.72,14.41,15.86,15.36,87452300.0,1326256758.92
2024-12-25,sz002782,可立克,12.83,12.48,13.25,13.18,23396900.0,304420663.1
2024-12-25,sz300425,中建环能,6.38,6.23,7.19,6.58,109996700.0,731621946.57
2024-12-25,sz300691,联合光电,20.8,20.62,22.23,21.45,22043600.0,474023185.01
2024-12-25,sz002896,中大力德,42.5,39.45,42.5,40.68,31980100.0,1318178748.61
2024-12-25,sz300580,贝斯特,25.01,24.45,26.09,25.62,32222300.0,817147130.78
2024-12-25,sh601838,成都银行,16.45,16.45,16.99,16.97,51428800.0,865165680.0
2024-12-25,sh603881,数据港,17.61,17.18,18.38,18.18,30947200.0,553088026.0
2024-12-25,sz301251,威尔高,36.77,36.35,40.09,37.46,16620900.0,626933872.18
2024-12-25,sz300383,光环新网,13.0,12.72,14.46,13.54,206052400.0,2798904318.61
2024-12-25,sh603868,飞科电器,45.81,44.79,48.01,47.91,4189400.0,195062384.0
2024-12-25,sz000786,北新建材,30.2,29.88,30.77,30.7,23675600.0,720810873.89
2024-12-25,sh600609,金杯汽车,7.56,7.21,7.92,7.86,70228900.0,536997618.0
2024-12-25,sh600845,宝信软件,27.9,27.81,29.08,28.74,32344000.0,927303314.0
2024-12-25,sz300719,安达维尔,18.3,17.51,19.5,18.86,12626200.0,234689017.74
2024-12-25,sz300411,金盾股份,13.61,13.41,14.76,14.21,27165400.0,384452941.01
2024-12-25,sh600843,上工申贝,13.8,13.44,15.0,14.56,78719500.0,1125928910.0
2024-12-25,sh601665,齐鲁银行,5.41,5.37,5.59,5.57,37040700.0,203451291.0
2024-12-25,sz300990,同飞股份,38.33,37.8,41.57,40.8,6243000.0,248160780.04
2024-12-25,sh600143,金发科技,8.7,8.63,8.88,8.73,62111400.0,543965516.0
2024-12-25,sh601898,中煤能源,11.9,11.76,12.29,12.25,51816300.0,625974008.0
2024-12-25,sh600280,中央商场,3.75,3.49,4.0,3.86,94640500.0,352961588.0
2024-12-25,sz301236,软通动力,60.88,58.9,63.12,62.46,48295600.0,2963279609.57
2024-12-25,sz300323,华灿光电,7.55,7.52,8.34,7.82,141522900.0,1127920405.31
2024-12-25,sz002864,盘龙药业,29.97,29.0,31.16,30.71,6793100.0,204509496.94
2024-12-25,sz300904,威力传动,57.37,55.01,59.35,59.03,1522300.0,88081364.09
2024-12-25,sz002905,金逸影视,7.71,7.18,8.3,7.99,17219400.0,132215149.3
2024-12-25,sh600754,锦江酒店,26.41,26.41,27.32,26.98,23956700.0,646648527.0
2024-12-25,sz002865,钧达股份,55.5,54.6,56.64,56.0,12902000.0,720107947.85
2024-12-25,sh601101,昊华能源,8.22,8.17,8.49,8.44,19294600.0,161706586.0
2024-12-25,sz300278,华昌达,6.66,6.6,7.09,6.62,90503200.0,614907416.48
2024-12-25,sz002815,崇达技术,10.36,10.22,10.76,10.71,52713200.0,558711022.29
2024-12-25,sz002518,科士达,20.15,19.82,20.8,20.71,22010800.0,450889198.68
2024-12-25,sh601088,中国神华,41.82,41.74,43.26,42.9,28346900.0,1210170702.0
2024-12-25,sz301165,锐捷网络,75.67,73.32,78.92,78.41,20572200.0,1567204321.04
2024-12-25,sz300591,万里马,4.34,4.26,4.74,4.48,26111200.0,118381855.39
2024-12-25,sh603193,润本股份,22.65,22.05,23.46,23.29,3368900.0,77089767.0
2024-12-25,sh601857,中国石油,8.76,8.75,9.05,9.02,250352100.0,2241802966.0
2024-12-25,sz301086,鸿富瀚,50.99,49.38,52.68,52.68,2593200.0,134028943.9
2024-12-25,sz300543,朗科智能,11.26,10.87,11.88,11.4,44593000.0,512479788.06
2024-12-25,sh600828,茂业商业,4.03,3.74,4.28,4.2,44331400.0,178962933.0
2024-12-25,sz301259,艾布鲁,45.8,45.8,47.75,47.5,2486400.0,116846541.11
2024-12-25,sz300249,依米康,11.0,10.3,11.7,11.51,46829800.0,510358276.08
2024-12-25,sz300473,德尔股份,23.93,23.88,25.45,24.79,10920900.0,270056890.36
2024-12-25,sz301101,明月镜片,46.95,45.9,49.9,48.81,12734700.0,612313354.08
2024-12-25,sh603214,爱婴室,22.31,21.9,24.39,22.9,17271700.0,402192416.0
2024-12-25,sz300953,震裕科技,72.29,70.56,74.74,74.16,1906800.0,138744198.04
2024-12-25,sz002840,华统股份,12.88,12.55,13.4,13.3,22291200.0,288755677.34
2024-12-25,sz002899,英派斯,20.2,19.6,21.78,20.84,18470300.0,382688166.73
2024-12-25,sh600188,兖矿能源,13.94,13.84,14.35,14.3,41204500.0,584013426.0
2024-12-25,sz300308,中际旭创,131.22,130.69,137.94,134.99,36355900.0,4913728770.03
2024-12-25,sz002245,蔚蓝锂芯,10.57,10.4,11.09,10.82,82682800.0,890673221.29
2024-12-25,sz300590,移为通信,15.88,15.6,16.58,16.54,47439800.0,767043931.68
2024-12-25,sz300405,科隆股份,4.85,4.69,5.28,5.26,27396000.0,137883484.7
2024-12-25,sz301157,华塑科技,44.11,42.97,48.88,45.63,4749700.0,219634329.79
2024-12-25,sz300420,五洋自控,3.23,3.05,3.33,3.27,88782900.0,284506083.58
2024-12-25,sh600827,百联股份,10.82,10.59,11.23,11.12,22514100.0,246296635.0
2024-12-25,sz001317,三羊马,28.8,28.27,30.73,29.7,3125900.0,92543570.0
2024-12-25,sh601169,北京银行,6.06,6.06,6.21,6.2,148618000.0,915301441.0
2024-12-25,sh603191,望变电气,12.45,12.21,13.1,12.84,10278700.0,131223409.0
2024-12-25,sz301085,亚康股份,72.26,71.83,75.67,74.9,8397400.0,623500333.38
2024-12-25,sh605006,山东玻纤,6.63,6.28,6.83,6.77,40568800.0,268408769.0
2024-12-25,sz002345,潮宏基,5.55,5.35,5.72,5.52,33118600.0,182650542.71
2024-12-25,sz002599,盛通股份,8.58,8.02,8.58,8.12,81976800.0,678772166.09
2024-12-25,sz301580,爱迪特,59.41,59.41,64.0,60.3,1802200.0,110449322.41
2024-12-25,sz301069,凯盛新材,16.43,15.92,16.98,16.86,10287500.0,170975210.04
2024-12-25,sh603019,中科曙光,77.85,77.68,80.74,78.8,104598300.0,8302291922.0
2024-12-25,sh601398,工商银行,6.77,6.76,7.04,6.94,636090100.0,4411842457.0
2024-12-25,sz000712,锦龙股份,14.5,14.36,15.13,14.86,49750600.0,737919611.63
2024-12-25,sz301312,智立方,49.0,48.88,52.0,50.44,2609800.0,132412044.7
2024-12-25,sz301626,苏州天脉,96.6,94.02,100.46,99.14,1662900.0,162930211.8
2024-12-25,sz002962,五方光电,17.23,16.6,17.98,17.65,21059000.0,363821490.12
2024-12-25,sh601788,光大证券,18.85,18.7,19.44,19.25,66454200.0,1268535267.0
2024-12-25,sh600012,皖通高速,16.27,16.15,16.81,16.65,5891700.0,97540440.0
2024-12-25,sh600028,中国石化,6.61,6.61,6.76,6.76,208435700.0,1402001781.0
2024-12-25,sh603061,金海通,73.8,73.8,80.0,75.29,1632400.0,125336466.0
2024-12-25,sz300902,国安达,22.38,21.56,23.37,23.02,5502800.0,124495052.62
2024-12-25,sh603511,爱慕股份,12.87,12.44,13.28,13.18,3601300.0,46472190.0
2024-12-25,sh600490,鹏欣资源,4.03,3.85,4.4,4.12,263991100.0,1087278984.0
2024-12-25,sz002820,桂发祥,12.65,11.99,13.39,12.87,28875800.0,369855876.9
2024-12-25,sz301517,陕西华达,55.8,54.69,58.08,57.5,4298800.0,243890857.56
2024-12-25,sz301360,荣旗科技,54.55,54.1,58.05,56.25,2484800.0,139984071.08
2024-12-25,sh605488,福莱新材,20.09,19.2,20.65,19.53,11112000.0,219421847.0
2024-12-25,sz002593,日上集团,5.5,5.34,5.75,5.59,120375600.0,670652145.39
2024-12-25,sh600660,福耀玻璃,59.78,59.78,61.96,61.49,12018400.0,738003901.0
2024-12-25,sz301568,思泰克,36.13,35.0,37.51,37.16,4793600.0,175025420.1
2024-12-25,sh600000,浦发银行,10.13,10.13,10.39,10.35,72739600.0,749135069.0
2024-12-25,sz002362,汉王科技,25.2,24.79,25.64,25.55,16395100.0,414761078.78
2024-12-25,sz002895,川恒股份,24.18,23.93,24.7,24.7,8418400.0,204987537.69
2024-12-25,sz300700,岱勒新材,8.92,8.68,9.18,9.12,20602100.0,184846798.04
2024-12-25,sh601799,星宇股份,133.8,133.8,138.9,138.0,1025300.0,140722513.0
2024-12-25,sh600601,方正科技,4.28,4.11,4.47,4.36,166579700.0,716366943.0
2024-12-25,sz002542,中化岩土,4.24,4.03,4.47,4.37,135705300.0,574372099.34
2024-12-25,sh603236,移远通信,64.98,64.15,67.95,66.53,17211800.0,1137957062.0
2024-12-25,sh600033,福建高速,3.81,3.77,3.91,3.89,40192500.0,154451081.0
2024-12-25,sz000815,美利云,10.65,10.21,10.94,10.85,32073100.0,339367136.52
2024-12-25,sz002970,锐明技术,46.28,45.86,49.5,47.52,5851800.0,280434008.0
2024-12-25,sz000628,高新发展,61.39,60.51,64.99,63.16,20553300.0,1290762894.46
2024-12-25,sz300765,新诺威,26.88,26.82,27.97,27.34,6513400.0,178929304.36
2024-12-25,sh601298,青岛港,8.46,8.38,8.7,8.63,19034100.0,163084643.0
2024-12-25,sh600694,大商股份,24.61,23.28,25.5,25.19,15859400.0,388878219.0
2024-12-25,sh600368,五洲交通,5.6,5.49,6.05,5.7,189924600.0,1090099676.0
2024-12-25,sh603730,岱美股份,9.33,9.21,9.45,9.44,6763900.0,63338198.0
2024-12-25,sz001965,招商公路,13.4,13.3,13.74,13.69,16473800.0,223490206.47
2024-12-25,sz300377,赢时胜,27.63,27.48,29.18,28.19,84174900.0,2383295605.21
2024-12-25,sh605198,安德利,28.39,27.71,28.96,28.74,2442000.0,69276362.0
2024-12-25,sz300916,朗特智能,29.66,28.88,30.86,30.39,3415600.0,102319867.62
2024-12-25,sz002438,江苏神通,12.03,11.9,12.44,12.33,11506700.0,140338604.78
2024-12-25,sz002427,尤夫股份,3.71,3.6,4.05,3.76,24905900.0,94603892.96
2024-12-25,sz300164,通源石油,4.21,4.16,4.46,4.3,49231200.0,212106789.96
2024-12-25,sz300593,新雷能,11.57,11.26,11.88,11.84,11855300.0,136740166.4
2024-12-25,sz000785,居然智家,3.7,3.51,3.83,3.8,186632100.0,687998218.96
2024-12-25,sh601137,博威合金,18.56,18.33,19.09,18.87,27349900.0,511826936.0
2024-12-25,sh600886,国投电力,16.38,16.26,16.75,16.65,26431900.0,437871940.0
2024-12-25,sz002779,中坚科技,73.33,71.66,77.56,74.45,12083400.0,905069594.0
2024-12-25,sz002216,三全食品,12.57,12.21,12.97,12.84,14779600.0,185608254.24
2024-12-25,sh605088,冠盛股份,25.0,24.54,25.93,25.73,3882000.0,98259380.0
2024-12-25,sz002979,雷赛智能,33.58,32.98,34.44,34.19,18070300.0,612191053.22
2024-12-25,sh605168,三人行,38.3,37.01,39.88,39.29,12595300.0,490772499.0
2024-12-25,sh600893,航发动力,39.7,39.5,40.6,40.47,13971400.0,560367406.0
2024-12-25,sh603658,安图生物,44.8,44.79,46.4,45.2,5024400.0,229093178.0
2024-12-25,sz001914,招商积余,10.55,10.51,10.8,10.75,5719400.0,60842534.14
2024-12-25,sh600859,王府井,15.62,15.02,15.93,15.92,38293000.0,589841325.0
2024-12-25,sh605186,健麾信息,21.23,21.23,21.99,21.66,2788000.0,60131501.0
2024-12-25,sz300817,双飞集团,13.49,13.06,13.89,13.7,7158300.0,96800674.36
2024-12-25,sh600345,长江通信,24.14,23.32,24.9,24.56,9958500.0,240526560.0
2024-12-25,sz301486,致尚科技,46.4,44.44,47.7,47.2,4904700.0,228979054.86
2024-12-25,sz002422,科伦药业,30.35,30.13,31.01,30.83,20812000.0,637943378.12
2024-12-25,sh603915,国茂股份,12.44,12.15,12.99,12.58,20542300.0,257116339.0
2024-12-25,sh601728,中国电信,7.09,7.08,7.3,7.21,142479300.0,1029908636.0
2024-12-25,sh600050,中国联通,5.36,5.35,5.56,5.44,675408900.0,3683292566.0
2024-12-25,sz001373,翔腾新材,29.14,28.06,29.98,29.8,2050400.0,59987044.28
2024-12-25,sz000338,潍柴动力,13.77,13.77,14.1,14.0,152160000.0,2128127360.98
2024-12-25,sh600538,国发股份,5.01,4.73,5.08,4.88,24396100.0,120269112.0
2024-12-25,sz002415,海康威视,30.8,30.66,31.39,31.25,53222800.0,1656411489.9
2024-12-25,sh600757,长江传媒,9.17,9.15,9.58,9.32,39344000.0,368357006.0
2024-12-25,sh600733,北汽蓝谷,8.25,8.06,8.35,8.08,161401500.0,1324806854.0
2024-12-25,sz301285,鸿日达,29.38,27.7,30.2,29.87,6508100.0,189052948.0
2024-12-25,sz300795,米奥会展,20.4,19.26,21.39,21.16,18264600.0,369615436.49
2024-12-25,sh603986,兆易创新,109.0,107.96,114.0,109.76,49478900.0,5504074559.0
2024-12-25,sz300537,广信材料,20.12,19.85,20.97,20.6,12453500.0,255251632.2
2024-12-25,sz300153,科泰电源,12.5,11.74,13.44,11.9,90476000.0,1132588108.07
2024-12-25,sh603583,捷昌驱动,24.76,24.37,25.35,25.28,14222400.0,355374691.0
2024-12-25,sh601319,中国人保,7.56,7.54,7.72,7.68,71801100.0,549328045.0
2024-12-25,sz000008,神州高铁,3.15,3.1,3.32,3.2,339600800.0,1088842616.55
2024-12-25,sz301589,诺瓦星云,174.72,174.5,180.0,178.38,880400.0,156943750.43
2024-12-25,sh600505,西昌电力,11.45,11.12,11.75,11.6,19002000.0,217436157.0
2024-12-25,sh601198,东兴证券,11.45,11.38,11.65,11.62,53319700.0,615388838.0
2024-12-25,sh600919,江苏银行,9.6,9.57,9.73,9.72,109625500.0,1060724421.0
2024-12-25,sh603950,长源东谷,16.0,15.32,16.57,16.24,7676900.0,123465532.0
2024-12-25,sz000415,渤海租赁,3.86,3.75,3.97,3.91,151957500.0,586801330.21
2024-12-25,sh601107,四川成渝,5.16,5.09,5.24,5.23,17278600.0,89447449.0
