date,code,main_amount,main_percent
2024-12-27,sz002560,58941079.0,38.96
2024-12-27,sh601798,57636009.0,40.65
2024-12-27,sh600316,56972907.0,10.5
2024-12-27,sz002993,56735127.0,11.32
2024-12-27,sz300776,56059126.0,15.08
2024-12-27,sz000021,56010276.0,2.82
2024-12-27,sz002361,55330528.0,27.96
2024-12-27,sh601777,54665472.0,12.54
2024-12-27,sz300541,54291339.0,6.63
2024-12-27,sh600789,54143369.0,6.78
2024-12-27,sz001217,54075213.0,18.52
2024-12-27,sh603106,53359554.0,18.14
2024-12-27,sz300085,53026559.0,2.49
2024-12-27,sz002552,51996211.0,29.09
2024-12-27,sz002062,51502108.0,16.43
2024-12-27,sz002746,51181072.0,21.33
2024-12-27,sh600446,50788904.0,8.56
2024-12-27,sz002297,50487467.0,12.43
2024-12-27,sh601901,50384171.0,8.7
2024-12-27,sz002385,49777918.0,7.75
2024-12-27,sz301120,49586056.0,11.58
2024-12-27,sz300561,49555504.0,1.47
2024-12-27,sz002783,49448551.0,10.02
2024-12-27,sz000697,49024521.0,23.48
2024-12-27,sz300502,48915840.0,1.52
2024-12-27,sz300424,48879614.0,6.36
2024-12-27,sz002467,48767774.0,3.85
2024-12-27,sh600886,47379646.0,12.77
2024-12-27,sz000572,47317884.0,15.68
2024-12-27,sz002631,47197681.0,24.94
2024-12-27,sz000078,47011779.0,12.3
2024-12-27,sz300290,46980773.0,5.86
2024-12-27,sh603843,46708781.0,47.53
2024-12-27,sh600183,46670582.0,7.23
2024-12-27,sh600100,45227048.0,11.13
2024-12-27,sh600161,44980157.0,18.94
2024-12-27,sh600072,44535837.0,3.47
2024-12-27,sz002195,43550457.0,2.42
2024-12-27,sz002190,43402677.0,58.33
2024-12-27,sh601929,43246120.0,9.77
2024-12-27,sz300026,43169194.0,17.38
2024-12-27,sz300766,43101643.0,7.19
2024-12-27,sz002495,42749497.0,33.82
2024-12-27,sh601881,42604970.0,3.76
2024-12-27,sh603991,42483204.0,27.29
2024-12-27,sh601231,42237976.0,6.34
2024-12-27,sh600246,42227782.0,5.61
2024-12-27,sh601166,42091853.0,3.09
2024-12-27,sh600019,41808009.0,9.18
2024-12-27,sh601838,41613689.0,7.94
2024-12-27,sh600973,41288198.0,3.46
2024-12-27,sh600635,41121985.0,7.2
2024-12-27,sh601616,41070326.0,34.73
2024-12-27,sz002426,40660674.0,3.7
2024-12-27,sh601880,40411928.0,15.43
2024-12-27,sz002596,40092174.0,21.39
2024-12-27,sz002778,39635437.0,22.41
2024-12-27,sz002743,38962345.0,25.11
2024-12-27,sh601156,38785690.0,13.78
2024-12-27,sh600741,38657780.0,8.83
2024-12-27,sh605488,38551433.0,43.13
2024-12-27,sh603500,38541567.0,9.94
2024-12-27,sh600029,38273532.0,9.69
2024-12-27,sz000600,37909720.0,5.34
2024-12-27,sz301382,37725687.0,12.36
2024-12-27,sh600010,37604269.0,4.78
2024-12-27,sh600101,36745980.0,13.4
2024-12-27,sh603421,36413725.0,4.17
2024-12-27,sz301205,35953454.0,5.43
2024-12-27,sz002423,35510004.0,6.72
2024-12-27,sz300115,35450123.0,2.4
2024-12-27,sz002797,35290377.0,2.23
2024-12-27,sh601669,35240887.0,7.28
2024-12-27,sz002350,35236472.0,5.49
2024-12-27,sz002519,34513597.0,10.63
2024-12-27,sz002015,34433189.0,10.58
2024-12-27,sh600703,34327016.0,6.36
2024-12-27,sz002022,34288508.0,25.09
2024-12-27,sz300498,34140137.0,5.4
2024-12-27,sz000793,33935165.0,9.05
2024-12-27,sz002296,33924689.0,8.35
2024-12-27,sh600363,33907311.0,3.77
2024-12-27,sh600037,33868737.0,10.32
2024-12-27,sz002249,33861089.0,4.0
2024-12-27,sz300599,33808379.0,28.95
2024-12-27,sz002157,33796460.0,10.93
2024-12-27,sh603322,33348768.0,9.64
2024-12-27,sz300855,33048058.0,14.08
2024-12-27,sz000887,32963724.0,7.5
2024-12-27,sz000932,32718044.0,9.64
2024-12-27,sz301489,32559713.0,10.82
2024-12-27,sz300779,32366600.0,6.79
2024-12-27,sz002163,32125568.0,9.72
2024-12-27,sz002244,32019731.0,10.55
2024-12-27,sh600967,31893438.0,8.69
2024-12-27,sz002395,31838170.0,10.51
2024-12-27,sz002862,31473929.0,6.25
2024-12-27,sz000886,31373745.0,7.75
2024-12-27,sh601236,31232784.0,3.9
2024-12-27,sz300159,31016019.0,5.52
2024-12-27,sz002936,30652697.0,6.57
2024-12-27,sh601226,30513949.0,12.6
2024-12-27,sz002436,30326177.0,2.07
2024-12-27,sz002513,30282957.0,14.25
2024-12-27,sz000811,30251839.0,5.82
2024-12-27,sh600026,30115451.0,9.66
2024-12-27,sz000738,29839648.0,5.33
2024-12-27,sz000553,29818482.0,33.69
2024-12-27,sz300624,29609597.0,3.93
2024-12-27,sh600482,29599268.0,4.64
2024-12-27,sz002025,29485992.0,7.33
2024-12-27,sh601136,29357922.0,4.76
2024-12-27,sh603890,28960970.0,7.78
2024-12-27,sz002073,28927681.0,11.16
2024-12-27,sz000750,28843319.0,5.49
2024-12-27,sz000528,28781305.0,7.51
2024-12-27,sz002601,28692879.0,7.3
2024-12-27,sz002354,28517242.0,1.49
2024-12-27,sz002820,28430226.0,5.56
2024-12-27,sh601279,28357079.0,16.77
2024-12-27,sz300256,28333393.0,3.65
2024-12-27,sz000829,28316017.0,7.32
2024-12-27,sz301217,28141904.0,8.84
2024-12-27,sh605208,28106481.0,58.28
2024-12-27,sz000953,28094574.0,16.39
2024-12-27,sh600633,27881652.0,7.61
2024-12-27,sh603583,27835344.0,5.26
2024-12-27,sz002127,27778961.0,7.98
2024-12-27,sz301313,27683351.0,11.14
2024-12-27,sz300101,27675491.0,8.76
2024-12-27,sz300694,27662690.0,7.77
2024-12-27,sz300722,27267973.0,10.59
2024-12-27,sz300073,27213283.0,6.69
2024-12-27,sh603261,27133574.0,56.36
2024-12-27,sz300072,27072389.0,16.68
2024-12-27,sh600397,26996862.0,10.85
2024-12-27,sh601555,26853715.0,6.33
2024-12-27,sz002366,26770408.0,6.36
2024-12-27,sh603360,26604483.0,7.81
2024-12-27,sz300629,26571836.0,7.71
2024-12-27,sz300664,26278718.0,9.38
2024-12-27,sh600079,26139968.0,8.13
2024-12-27,sh603290,25597337.0,6.76
2024-12-27,sz002966,25586641.0,7.77
2024-12-27,sz002558,25120386.0,6.48
2024-12-27,sz000860,24973301.0,9.14
2024-12-27,sz301556,24970659.0,10.84
2024-12-27,sz002223,24909142.0,5.99
2024-12-27,sz002992,24632291.0,9.41
2024-12-27,sz002269,24610192.0,5.76
2024-12-27,sz300333,24465732.0,1.61
2024-12-27,sh600157,24292560.0,1.45
2024-12-27,sh601991,24268092.0,8.33
2024-12-27,sh600869,24064806.0,8.0
2024-12-27,sz300595,23981478.0,3.31
2024-12-27,sh600958,23808992.0,1.85
2024-12-27,sz002315,23674360.0,3.02
2024-12-27,sz002332,23526249.0,10.96
2024-12-27,sh603786,23457937.0,18.53
2024-12-27,sh600103,23425296.0,8.23
2024-12-27,sh603383,23424383.0,10.98
2024-12-27,sz000560,23363419.0,6.15
2024-12-27,sz000561,23305159.0,12.71
2024-12-27,sh600177,23210184.0,6.19
2024-12-27,sz002730,23205818.0,2.55
2024-12-27,sz002609,22982375.0,12.02
2024-12-27,sz002038,22961360.0,5.35
2024-12-27,sh600371,22953283.0,16.29
2024-12-27,sh600664,22881115.0,15.74
2024-12-27,sz000032,22868837.0,7.2
2024-12-27,sz002409,22763362.0,4.21
2024-12-27,sz300399,22741898.0,4.38
2024-12-27,sz300380,22533021.0,4.0
2024-12-27,sh600868,22522225.0,9.19
2024-12-27,sz002651,22514280.0,36.17
2024-12-27,sz002662,22261886.0,13.63
2024-12-27,sh603717,22065384.0,5.23
2024-12-27,sh603121,22023371.0,9.05
2024-12-27,sz300131,21854726.0,4.08
2024-12-27,sz301179,21761060.0,6.95
2024-12-27,sz300144,21651328.0,7.55
2024-12-27,sh600570,21650484.0,1.78
2024-12-27,sh605499,21612527.0,8.44
2024-12-27,sh603636,21535610.0,13.73
2024-12-27,sz300343,21464936.0,10.83
2024-12-27,sh600066,21071296.0,4.5
2024-12-27,sz002959,20983055.0,7.24
2024-12-27,sh600505,20897858.0,5.85
2024-12-27,sz300408,20821602.0,3.49
2024-12-27,sz300183,20749519.0,4.74
2024-12-27,sh600518,20658597.0,3.24
2024-12-27,sh600649,20646969.0,16.56
2024-12-27,sz002600,20585443.0,2.04
2024-12-27,sz300370,20570867.0,8.59
2024-12-27,sz300484,20504346.0,7.3
2024-12-27,sz002850,20369196.0,7.2
2024-12-27,sh600212,20332936.0,12.7
2024-12-27,sz300888,20222400.0,7.98
2024-12-27,sz000571,20206295.0,24.91
2024-12-27,sz301191,20140488.0,6.31
2024-12-27,sh603225,20077410.0,11.09
2024-12-27,sz300081,20034394.0,5.89
2024-12-27,sz003001,20015796.0,10.6
2024-12-27,sz300557,19998424.0,7.53
2024-12-27,sh600238,19924124.0,8.94
2024-12-27,sh600674,19859227.0,5.79
2024-12-27,sh603297,19586947.0,4.91
2024-12-27,sh603119,19379927.0,10.22
2024-12-27,sh601005,19272836.0,9.32
2024-12-27,sh600787,19272291.0,7.23
2024-12-27,sz300231,19246359.0,2.81
2024-12-27,sh603708,18845372.0,9.21
2024-12-27,sh600593,18753503.0,3.18
2024-12-27,sz002047,18741767.0,10.95
2024-12-27,sh600750,18730594.0,6.94
2024-12-27,sz002497,18714871.0,8.39
2024-12-27,sz002068,18696649.0,4.52
2024-12-27,sz002975,18678806.0,10.22
2024-12-27,sh600156,18587636.0,21.48
2024-12-27,sh600313,18579570.0,2.93
2024-12-27,sh603799,18560736.0,2.81
2024-12-27,sh600426,18512566.0,3.24
2024-12-27,sh600590,18419398.0,3.67
2024-12-27,sh603798,18346032.0,45.36
2024-12-27,sz300339,18341584.0,0.77
2024-12-27,sz300378,18249427.0,4.12
2024-12-27,sh601375,18001170.0,5.96
2024-12-27,sh600383,17967709.0,4.1
2024-12-27,sz300061,17911415.0,3.64
2024-12-27,sz000980,17855649.0,4.26
2024-12-27,sz300760,17769935.0,1.34
2024-12-27,sz002657,17677393.0,3.88
2024-12-27,sh603589,17494079.0,7.92
2024-12-27,sh600362,17463316.0,7.3
2024-12-27,sz301598,17445773.0,3.38
2024-12-27,sz000833,17358516.0,3.65
2024-12-27,sz002155,17355192.0,3.91
2024-12-27,sz300389,17305285.0,9.27
2024-12-27,sh603200,17226963.0,8.03
2024-12-27,sz300127,17193598.0,5.65
2024-12-27,sz002188,17117963.0,22.75
2024-12-27,sh603444,17109356.0,4.75
2024-12-27,sz300672,17082509.0,2.15
2024-12-27,sz002868,17081823.0,21.72
2024-12-27,sz002470,17052253.0,6.31
2024-12-27,sh600312,16974754.0,6.12
2024-12-27,sh603350,16946562.0,4.43
2024-12-27,sz000589,16841201.0,6.68
2024-12-27,sz002984,16772249.0,7.48
2024-12-27,sz001213,16641785.0,20.72
2024-12-27,sz002475,16612032.0,0.48
2024-12-27,sz000008,16542958.0,3.86
2024-12-27,sz000960,16452960.0,7.9
2024-12-27,sh603100,16432022.0,11.25
2024-12-27,sh600559,16376594.0,4.89
2024-12-27,sz001301,16366520.0,9.1
2024-12-27,sz002097,16365334.0,8.14
2024-12-27,sh600692,16318591.0,6.24
2024-12-27,sz301336,16267812.0,3.68
2024-12-27,sz002302,16187738.0,7.43
2024-12-27,sh600285,16183724.0,12.9
2024-12-27,sh605060,16177383.0,38.71
2024-12-27,sz000521,16122445.0,10.52
2024-12-27,sz002326,15962021.0,9.3
2024-12-27,sh601952,15902370.0,5.15
2024-12-27,sz000733,15854036.0,3.59
2024-12-27,sz000420,15837430.0,7.67
2024-12-27,sz300956,15832240.0,3.28
2024-12-27,sz000006,15828250.0,5.97
2024-12-27,sz000791,15773706.0,7.34
2024-12-27,sz300673,15744566.0,9.07
2024-12-27,sh600629,15734299.0,5.32
2024-12-27,sz002709,15698200.0,3.14
2024-12-27,sh603398,15645004.0,5.75
2024-12-27,sz301076,15643518.0,2.68
2024-12-27,sh600975,15574423.0,7.64
2024-12-27,sz300053,15555116.0,3.5
2024-12-27,sz000685,15464342.0,7.51
2024-12-27,sz300298,15335362.0,8.78
2024-12-27,sz301129,15335222.0,7.17
2024-12-27,sz300447,15297533.0,6.54
2024-12-27,sh600048,15280455.0,1.93
2024-12-27,sz300095,15232887.0,6.04
2024-12-27,sh603333,15184549.0,3.16
2024-12-27,sz000541,15169121.0,6.44
2024-12-27,sh601519,15154595.0,1.62
2024-12-27,sz300489,15152110.0,4.72
2024-12-27,sh600563,15141855.0,5.56
2024-12-27,sz000534,14980231.0,3.17
2024-12-27,sz000893,14945855.0,5.73
2024-12-27,sz000415,14831310.0,2.93
2024-12-27,sz002476,14622557.0,15.58
2024-12-27,sz000756,14596853.0,7.64
2024-12-27,sz300266,14592529.0,9.62
2024-12-27,sz300008,14567716.0,5.62
2024-12-27,sz300697,14567657.0,11.72
2024-12-27,sz300468,14536558.0,3.65
2024-12-27,sz300174,14481373.0,12.15
2024-12-27,sh600118,14475306.0,2.59
2024-12-27,sz002915,14467338.0,3.04
2024-12-27,sh600872,14449678.0,7.13
2024-12-27,sz001267,14418212.0,4.52
2024-12-27,sz002389,14397960.0,3.31
2024-12-27,sz002255,14348292.0,12.98
2024-12-27,sh603429,14300677.0,11.46
2024-12-27,sz000533,14299641.0,19.49
2024-12-27,sz001965,14281396.0,5.79
2024-12-27,sz300213,14279056.0,6.71
2024-12-27,sh600027,14265027.0,4.93
2024-12-27,sz002589,14189674.0,14.14
2024-12-27,sz002215,14166206.0,8.47
2024-12-27,sz002514,14084948.0,3.79
2024-12-27,sz300346,14078234.0,1.46
2024-12-27,sz300316,13997825.0,2.58
2024-12-27,sh603045,13950624.0,12.71
2024-12-27,sz300083,13938270.0,5.65
2024-12-27,sh600186,13930208.0,5.36
2024-12-27,sz300147,13900764.0,4.53
2024-12-27,sz300720,13849327.0,10.68
2024-12-27,sz000796,13812289.0,5.68
2024-12-27,sz000888,13794095.0,8.56
2024-12-27,sz300496,13706480.0,0.5
2024-12-27,sh605398,13644261.0,7.55
2024-12-27,sz301498,13614365.0,5.84
2024-12-27,sh600105,13570501.0,4.84
2024-12-27,sh600686,13545748.0,1.37
2024-12-27,sh603958,13495470.0,39.29
2024-12-27,sh600756,13484776.0,9.15
2024-12-27,sh601111,13459476.0,2.8
2024-12-27,sh603063,13441819.0,3.47
2024-12-27,sz301082,13427935.0,6.8
2024-12-27,sh600988,13405180.0,3.96
2024-12-27,sz002458,13398401.0,8.13
2024-12-27,sz002437,13345485.0,6.47
2024-12-27,sz300109,13324264.0,4.83
2024-12-27,sz301380,13260905.0,6.41
2024-12-27,sz000158,13233015.0,0.87
2024-12-27,sh603057,13210255.0,10.11
2024-12-27,sh600501,13035662.0,7.46
2024-12-27,sh603806,13027799.0,4.04
2024-12-27,sh600983,12999049.0,14.78
2024-12-27,sh600266,12903162.0,6.7
2024-12-27,sz301368,12804960.0,2.37
2024-12-27,sz002579,12764985.0,5.89
2024-12-27,sh601778,12745276.0,9.73
2024-12-27,sh600392,12649319.0,5.61
2024-12-27,sz300278,12592615.0,2.54
2024-12-27,sz002517,12560486.0,1.93
2024-12-27,sz002663,12534207.0,14.89
2024-12-27,sz002370,12524800.0,11.94
2024-12-27,sz301000,12518845.0,3.16
2024-12-27,sz000028,12438057.0,11.97
2024-12-27,sh601390,12431393.0,2.82
2024-12-27,sz300207,12375439.0,1.93
2024-12-27,sz002605,12374603.0,3.82
2024-12-27,sh603499,12370449.0,5.36
2024-12-27,sh603179,12243462.0,7.69
2024-12-27,sz001339,12242537.0,5.41
2024-12-27,sz300943,12215263.0,10.8
2024-12-27,sh600965,12198286.0,4.3
2024-12-27,sz300809,12102983.0,5.04
2024-12-27,sz002413,12041743.0,5.97
2024-12-27,sh600582,12039333.0,5.13
2024-12-27,sz300265,11998767.0,3.44
2024-12-27,sh603883,11966888.0,3.38
2024-12-27,sz002667,11966653.0,3.95
2024-12-27,sh601168,11948382.0,3.34
2024-12-27,sh600928,11934643.0,11.78
2024-12-27,sh603881,11917055.0,0.96
2024-12-27,sz300976,11900328.0,3.12
2024-12-27,sz300991,11861901.0,1.49
2024-12-27,sh600420,11733094.0,5.77
2024-12-27,sz000973,11706172.0,5.4
2024-12-27,sz002083,11705077.0,8.68
2024-12-27,sz300170,11698976.0,0.52
2024-12-27,sh600779,11669610.0,5.33
2024-12-27,sh601718,11653793.0,8.8
2024-12-27,sz000826,11627628.0,8.26
2024-12-27,sh600095,11626506.0,3.92
2024-12-27,sz003040,11574434.0,4.4
2024-12-27,sz002756,11563932.0,7.32
2024-12-27,sz300558,11502066.0,4.21
2024-12-27,sz300255,11465313.0,2.61
2024-12-27,sz002928,11459968.0,13.49
2024-12-27,sh603486,11459195.0,6.86
2024-12-27,sh603602,11408552.0,2.86
2024-12-27,sz300263,11257578.0,4.98
2024-12-27,sz300151,11164518.0,7.21
2024-12-27,sh603359,11145481.0,9.24
2024-12-27,sz300088,11145195.0,3.02
2024-12-27,sz000716,11085702.0,1.73
2024-12-27,sh600206,11080592.0,1.41
2024-12-27,sh601599,11066793.0,11.57
2024-12-27,sz002151,11051798.0,6.04
2024-12-27,sh603773,10985163.0,3.31
2024-12-27,sz002329,10956210.0,10.98
2024-12-27,sh603528,10955039.0,8.11
2024-12-27,sh605258,10922411.0,4.79
2024-12-27,sz002708,10836690.0,1.49
2024-12-27,sz301389,10764070.0,5.94
2024-12-27,sz000969,10759681.0,3.71
2024-12-27,sh601609,10724852.0,9.81
2024-12-27,sh600056,10699238.0,7.6
2024-12-27,sh600416,10658241.0,3.07
2024-12-27,sh603508,10612469.0,4.27
2024-12-27,sh600727,10565023.0,13.23
2024-12-27,sz002414,10563564.0,4.67
2024-12-27,sz002840,10467730.0,4.45
2024-12-27,sz300446,10429771.0,3.99
2024-12-27,sz002328,10400097.0,6.9
2024-12-27,sz300926,10377512.0,4.11
2024-12-27,sh600396,10374219.0,10.46
2024-12-27,sz000958,10373049.0,3.92
2024-12-27,sz002432,10360420.0,4.99
2024-12-27,sh601011,10353735.0,7.77
2024-12-27,sh600310,10310004.0,11.85
2024-12-27,sh603648,10305830.0,5.43
2024-12-27,sh600127,10261574.0,4.28
2024-12-27,sz301302,10255863.0,2.74
2024-12-27,sz300364,10244862.0,1.51
2024-12-27,sz002501,10243960.0,2.23
2024-12-27,sz300094,10170215.0,3.48
2024-12-27,sz000563,10137538.0,4.55
2024-12-27,sz002306,10129368.0,11.46
2024-12-27,sz301270,10096038.0,14.6
2024-12-27,sh603888,10090888.0,6.03
2024-12-27,sz301208,10057793.0,11.18
2024-12-27,sz300957,10017701.0,4.66
2024-12-27,sz300859,10008994.0,4.88
2024-12-27,sz002587,9999267.0,3.13
2024-12-27,sz002917,9984823.0,5.87
2024-12-27,sz300341,9954630.0,7.37
2024-12-27,sz300772,9942743.0,6.47
2024-12-27,sh600439,9939961.0,8.94
2024-12-27,sz002693,9932178.0,2.68
2024-12-27,sz002232,9832221.0,2.92
2024-12-27,sz301259,9830853.0,7.52
2024-12-27,sz300444,9801061.0,4.35
2024-12-27,sh601116,9782080.0,5.06
2024-12-27,sz000586,9738637.0,6.76
2024-12-27,sz002599,9721032.0,2.31
2024-12-27,sz002555,9709099.0,1.51
2024-12-27,sz000802,9708019.0,6.86
2024-12-27,sz300198,9693439.0,7.7
2024-12-27,sz300552,9678246.0,3.48
2024-12-27,sh605218,9668658.0,3.96
2024-12-27,sz301387,9664355.0,5.59
2024-12-27,sh600489,9613841.0,2.63
2024-12-27,sz002061,9613816.0,6.06
2024-12-27,sz300227,9570979.0,3.93
2024-12-27,sz002179,9552044.0,1.01
2024-12-27,sh603737,9543346.0,8.37
2024-12-27,sh600343,9531040.0,8.1
2024-12-27,sh600227,9530345.0,11.48
2024-12-27,sh600273,9522657.0,7.61
2024-12-27,sz002622,9505222.0,11.97
2024-12-27,sz002568,9491215.0,4.14
2024-12-27,sz300938,9460698.0,10.21
2024-12-27,sh603087,9440162.0,4.81
2024-12-27,sh600293,9351285.0,6.88
2024-12-27,sh600121,9339946.0,4.09
2024-12-27,sz000617,9294549.0,1.48
2024-12-27,sh600210,9230647.0,5.68
2024-12-27,sz000721,9179323.0,2.12
2024-12-27,sz300786,9170000.0,4.2
2024-12-27,sh603131,9123288.0,7.5
2024-12-27,sz301326,9088397.0,4.32
2024-12-27,sz002277,9086869.0,0.51
2024-12-27,sh600657,9071245.0,8.72
2024-12-27,sz300556,9055395.0,3.49
2024-12-27,sh603833,9053177.0,5.15
2024-12-27,sz002530,8987349.0,1.4
2024-12-27,sh600827,8982523.0,2.76
2024-12-27,sh600307,8930051.0,7.45
2024-12-27,sz002299,8929919.0,3.6
2024-12-27,sh601606,8910615.0,4.99
2024-12-27,sz000892,8861295.0,6.44
2024-12-27,sz002885,8856116.0,2.66
2024-12-27,sz300221,8849829.0,8.01
2024-12-27,sz002739,8841542.0,3.17
2024-12-27,sz301230,8775540.0,6.4
2024-12-27,sz002466,8762539.0,1.6
2024-12-27,sh600456,8762504.0,5.15
2024-12-27,sz300160,8712979.0,10.36
2024-12-27,sh600511,8711927.0,8.02
2024-12-27,sz300405,8704208.0,2.23
2024-12-27,sh603011,8614636.0,8.48
2024-12-27,sh600467,8610095.0,5.52
2024-12-27,sz300409,8588509.0,2.55
2024-12-27,sz300935,8583041.0,6.44
2024-12-27,sh600252,8539449.0,8.04
2024-12-27,sz301361,8526634.0,3.21
2024-12-27,sh600338,8508827.0,5.19
2024-12-27,sz002153,8505729.0,9.65
2024-12-27,sh603931,8466930.0,11.14
2024-12-27,sz002066,8386592.0,14.35
2024-12-27,sz002931,8360690.0,11.3
2024-12-27,sz000789,8358426.0,12.78
2024-12-27,sz002895,8334479.0,3.0
2024-12-27,sz301035,8318496.0,11.14
2024-12-27,sz300457,8308134.0,3.84
2024-12-27,sh600628,8289896.0,2.77
2024-12-27,sz002369,8286482.0,0.95
2024-12-27,sz002397,8251088.0,16.09
2024-12-27,sh600153,8228071.0,3.29
2024-12-27,sz300700,8197586.0,9.55
2024-12-27,sh603607,8182357.0,9.35
2024-12-27,sz002372,8167191.0,8.14
2024-12-27,sh600979,8160935.0,1.87
2024-12-27,sz000155,8158809.0,5.12
2024-12-27,sz000422,8137163.0,4.53
2024-12-27,sh600769,8070471.0,9.65
2024-12-27,sh603977,8064337.0,9.11
2024-12-27,sz300866,8047051.0,2.05
2024-12-27,sz001229,8020661.0,6.7
2024-12-27,sz300254,8009412.0,12.39
2024-12-27,sh603344,7965990.0,6.19
2024-12-27,sz002533,7934806.0,4.23
2024-12-27,sz300677,7929363.0,4.12
2024-12-27,sz002160,7921170.0,10.23
2024-12-27,sz300128,7879752.0,5.88
2024-12-27,sz000701,7867951.0,7.36
2024-12-27,sz000568,7834730.0,0.74
2024-12-27,sz300173,7808904.0,3.43
2024-12-27,sz300243,7772958.0,8.76
2024-12-27,sh605183,7713922.0,17.41
2024-12-27,sz001313,7709408.0,1.11
2024-12-27,sz300146,7671935.0,5.08
2024-12-27,sz003816,7655027.0,1.27
2024-12-27,sz002237,7654255.0,6.61
2024-12-27,sz300005,7615739.0,7.74
2024-12-27,sz002546,7605311.0,7.38
2024-12-27,sh603061,7601563.0,6.36
2024-12-27,sz300960,7545835.0,2.68
2024-12-27,sh603123,7526877.0,5.52
2024-12-27,sz000850,7500664.0,12.07
2024-12-27,sz300194,7474029.0,8.36
2024-12-27,sz002972,7470015.0,7.56
2024-12-27,sh603535,7437521.0,14.92
2024-12-27,sz300175,7424723.0,8.5
2024-12-27,sz300426,7373821.0,7.48
2024-12-27,sh603876,7368723.0,8.49
2024-12-27,sz002457,7352335.0,4.28
2024-12-27,sz002178,7330180.0,3.46
2024-12-27,sz002941,7306368.0,5.42
2024-12-27,sh600935,7289584.0,15.61
2024-12-27,sz002321,7232499.0,4.53
2024-12-27,sh600794,7210477.0,15.29
2024-12-27,sh600429,7208510.0,10.93
2024-12-27,sz300576,7173459.0,1.84
2024-12-27,sh605337,7155577.0,4.41
2024-12-27,sz002090,7139787.0,4.8
2024-12-27,sz300696,7127369.0,3.8
2024-12-27,sz300733,7104257.0,4.47
2024-12-27,sz300275,7082135.0,4.37
2024-12-27,sz002337,7076446.0,6.12
2024-12-27,sz301070,7059674.0,5.5
2024-12-27,sz000520,7045886.0,5.3
2024-12-27,sz002987,7006951.0,4.68
2024-12-27,sh600022,7003241.0,3.83
2024-12-27,sh603858,6996493.0,8.48
2024-12-27,sz300031,6972875.0,2.96
2024-12-27,sz300466,6963039.0,8.21
2024-12-27,sh600377,6948078.0,3.57
2024-12-27,sz000411,6879429.0,12.57
2024-12-27,sz000532,6871696.0,3.88
