date,code,main_amount,main_percent
2025-01-02,sh603068,86885235.0,24.72
2025-01-02,sh603500,86547737.0,20.93
2025-01-02,sz300068,85273395.0,5.49
2025-01-02,sh600881,84679234.0,14.08
2025-01-02,sh600693,84173256.0,18.45
2025-01-02,sz301088,84076767.0,24.5
2025-01-02,sz002027,79848443.0,8.01
2025-01-02,sz301078,79329816.0,8.72
2025-01-02,sh603236,76721226.0,6.97
2025-01-02,sh600246,75629126.0,4.49
2025-01-02,sh603711,73305991.0,13.81
2025-01-02,sh600887,69902548.0,4.28
2025-01-02,sh600530,65639414.0,57.51
2025-01-02,sz300913,61513839.0,3.26
2025-01-02,sz002214,61382050.0,21.49
2025-01-02,sz002702,61232637.0,23.82
2025-01-02,sh600577,60360493.0,5.21
2025-01-02,sz000792,57385091.0,5.44
2025-01-02,sz300541,57194188.0,3.65
2025-01-02,sh601728,57153599.0,4.62
2025-01-02,sz000017,56676659.0,37.91
2025-01-02,sz002717,55972161.0,3.78
2025-01-02,sh600698,55893297.0,23.88
2025-01-02,sz000829,54753825.0,6.98
2025-01-02,sz002117,54104736.0,3.9
2025-01-02,sz002881,53807926.0,9.28
2025-01-02,sh600661,52622521.0,20.42
2025-01-02,sh600133,52521091.0,7.77
2025-01-02,sz002265,51692448.0,2.19
2025-01-02,sh600292,50451592.0,10.38
2025-01-02,sh603215,50425736.0,12.17
2025-01-02,sz002193,50257173.0,46.81
2025-01-02,sz000807,49765860.0,7.65
2025-01-02,sz000426,49449008.0,8.0
2025-01-02,sh600600,48915386.0,9.22
2025-01-02,sh605289,46621664.0,14.62
2025-01-02,sz300010,44761983.0,4.78
2025-01-02,sh600743,41931478.0,16.66
2025-01-02,sz000619,41026787.0,28.98
2025-01-02,sz002384,40481872.0,1.33
2025-01-02,sh601818,40206153.0,3.34
2025-01-02,sh603366,39495566.0,4.49
2025-01-02,sh603099,38813442.0,5.02
2025-01-02,sh601128,38338936.0,9.9
2025-01-02,sh600223,38171948.0,7.33
2025-01-02,sz002865,37775799.0,7.64
2025-01-02,sz002779,36938534.0,5.74
2025-01-02,sh601956,36922021.0,13.21
2025-01-02,sz002733,35436310.0,5.4
2025-01-02,sz000681,35361552.0,1.46
2025-01-02,sh600489,35089465.0,3.06
2025-01-02,sz002203,34846663.0,29.8
2025-01-02,sz002031,34162521.0,2.79
2025-01-02,sz000721,34144219.0,3.34
2025-01-02,sz002739,33369339.0,7.72
2025-01-02,sz002306,33142874.0,59.68
2025-01-02,sz300615,32917695.0,54.64
2025-01-02,sz002501,32245417.0,8.92
2025-01-02,sh600885,32166571.0,9.02
2025-01-02,sz000975,31932976.0,3.74
2025-01-02,sh600006,31605414.0,5.37
2025-01-02,sh600066,31586336.0,4.76
2025-01-02,sh603887,31211553.0,2.76
2025-01-02,sz002862,31131203.0,9.06
2025-01-02,sz300570,30580304.0,1.14
2025-01-02,sh600329,30422154.0,18.37
2025-01-02,sh601111,30342409.0,5.2
2025-01-02,sh600692,29788195.0,13.75
2025-01-02,sh603955,28820846.0,11.5
2025-01-02,sh600261,28656720.0,8.58
2025-01-02,sh600664,28629962.0,8.32
2025-01-02,sz002175,28251414.0,3.02
2025-01-02,sz002931,28131772.0,9.67
2025-01-02,sh600602,27950555.0,1.27
2025-01-02,sh600388,27781843.0,20.28
2025-01-02,sh600750,27437549.0,5.71
2025-01-02,sh603808,27312197.0,21.31
2025-01-02,sh601156,27088174.0,11.75
2025-01-02,sz002778,26941112.0,15.35
2025-01-02,sh601233,26820209.0,8.06
2025-01-02,sh600160,26604332.0,3.44
2025-01-02,sz300547,26401659.0,1.61
2025-01-02,sh600683,26285344.0,32.46
2025-01-02,sh605499,26187435.0,5.16
2025-01-02,sz000630,25949680.0,4.93
2025-01-02,sz301110,25575199.0,3.33
2025-01-02,sh600208,25505464.0,7.47
2025-01-02,sh605589,25341066.0,13.69
2025-01-02,sh600172,25153276.0,2.61
2025-01-02,sz002827,25009074.0,7.3
2025-01-02,sz000528,24927134.0,6.33
2025-01-02,sz301208,24890048.0,6.64
2025-01-02,sh603708,24763829.0,7.1
2025-01-02,sh603095,24639677.0,15.67
2025-01-02,sz301001,24354549.0,4.92
2025-01-02,sh600872,24213636.0,8.99
2025-01-02,sz001378,24184205.0,11.1
2025-01-02,sz002403,23437283.0,4.82
2025-01-02,sz002995,23406756.0,4.24
2025-01-02,sz002076,23353707.0,6.73
2025-01-02,sz000933,23281091.0,3.67
2025-01-02,sz002128,22775922.0,5.96
2025-01-02,sh601985,22584816.0,1.28
2025-01-02,sh600438,22516632.0,2.12
2025-01-02,sz300945,22498411.0,5.08
2025-01-02,sh600908,22486345.0,9.57
2025-01-02,sh603179,22226405.0,5.49
2025-01-02,sh603360,22194141.0,10.46
2025-01-02,sz002275,22087051.0,7.84
2025-01-02,sh603682,22071731.0,14.59
2025-01-02,sh605299,22028964.0,35.95
2025-01-02,sh603127,21984166.0,6.15
2025-01-02,sz002204,21075424.0,10.47
2025-01-02,sh601898,20991508.0,5.48
2025-01-02,sh600882,20827016.0,10.29
2025-01-02,sh600400,20510410.0,11.48
2025-01-02,sh600729,20252987.0,6.4
2025-01-02,sz000888,19898862.0,8.03
2025-01-02,sz002948,19657076.0,8.38
2025-01-02,sz002068,19478581.0,4.12
2025-01-02,sz300997,19345055.0,10.69
2025-01-02,sh603214,19293419.0,4.14
2025-01-02,sh601577,19180920.0,6.93
2025-01-02,sz000791,19142273.0,12.53
2025-01-02,sz000953,19019894.0,7.74
2025-01-02,sh600838,18834553.0,2.96
2025-01-02,sh600529,18751036.0,1.8
2025-01-02,sz002011,18571778.0,9.49
2025-01-02,sz002397,18521143.0,54.14
2025-01-02,sh600266,18513887.0,4.99
2025-01-02,sz000725,18471520.0,0.57
2025-01-02,sh605033,18429636.0,41.58
2025-01-02,sh600487,18132744.0,2.3
2025-01-02,sz300025,18058910.0,6.12
2025-01-02,sz301066,17993273.0,7.84
2025-01-02,sh600583,17983899.0,7.61
2025-01-02,sz002110,17765890.0,13.29
2025-01-02,sh603656,17699176.0,7.72
2025-01-02,sz002608,17461987.0,9.02
2025-01-02,sz301235,17448789.0,22.37
2025-01-02,sh600029,17434199.0,4.84
2025-01-02,sh603123,17432696.0,7.34
2025-01-02,sh601958,17352545.0,8.85
2025-01-02,sz002660,17313575.0,4.7
2025-01-02,sz002353,17222576.0,4.58
2025-01-02,sh603613,17155234.0,3.61
2025-01-02,sh600322,17100177.0,63.21
2025-01-02,sh600810,17054279.0,19.45
2025-01-02,sz000962,17028347.0,6.24
2025-01-02,sh603809,17015010.0,7.97
2025-01-02,sz001872,16993784.0,12.9
2025-01-02,sh600593,16899437.0,3.52
2025-01-02,sh603825,16792534.0,3.44
2025-01-02,sz002430,16556827.0,6.81
2025-01-02,sh600467,16543462.0,10.75
2025-01-02,sh600191,16531187.0,4.89
2025-01-02,sh601717,16360431.0,3.41
2025-01-02,sh600801,16078824.0,9.12
2025-01-02,sh603033,16015709.0,18.23
2025-01-02,sz301220,15955326.0,14.48
2025-01-02,sz002062,15900896.0,8.45
2025-01-02,sh600280,15880847.0,3.13
2025-01-02,sh601058,15866469.0,3.63
2025-01-02,sz301121,15841490.0,5.53
2025-01-02,sh600616,15800854.0,9.98
2025-01-02,sz002488,15649837.0,4.95
2025-01-02,sh600501,15537193.0,4.2
2025-01-02,sz000753,15533477.0,3.33
2025-01-02,sz002847,15524455.0,3.86
2025-01-02,sh601828,15521003.0,7.07
2025-01-02,sz301439,15388637.0,7.7
2025-01-02,sz002570,15383618.0,4.07
2025-01-02,sh600697,15363136.0,7.51
2025-01-02,sz000573,15303830.0,11.3
2025-01-02,sz301080,15164574.0,7.88
2025-01-02,sh601107,15141059.0,8.94
2025-01-02,sz002741,15030839.0,3.23
2025-01-02,sz002563,15026258.0,7.07
2025-01-02,sz000903,14984673.0,5.8
2025-01-02,sz300521,14941872.0,10.48
2025-01-02,sz000959,14759132.0,14.98
2025-01-02,sh603969,14644178.0,5.18
2025-01-02,sh601929,14533283.0,2.79
2025-01-02,sz301101,14527585.0,4.96
2025-01-02,sz301361,14520985.0,7.82
2025-01-02,sz000151,14432134.0,7.96
2025-01-02,sh603666,14402217.0,7.37
2025-01-02,sz300792,14246391.0,2.36
2025-01-02,sz002992,14123473.0,4.09
2025-01-02,sz003001,14112371.0,6.79
2025-01-02,sh600020,14099661.0,10.03
2025-01-02,sh600226,14040817.0,13.42
2025-01-02,sz002765,14017202.0,3.08
2025-01-02,sz002544,13932115.0,5.14
2025-01-02,sh600241,13875024.0,11.15
2025-01-02,sz002356,13815019.0,9.82
2025-01-02,sz000766,13780015.0,5.24
2025-01-02,sz300128,13760083.0,6.88
2025-01-02,sh603871,13601434.0,8.59
2025-01-02,sz300842,13600882.0,9.94
2025-01-02,sz300307,13530770.0,3.61
2025-01-02,sz000913,13403313.0,7.23
2025-01-02,sz000009,13127552.0,6.1
2025-01-02,sz000553,12983145.0,10.69
2025-01-02,sh600654,12962627.0,6.08
2025-01-02,sh603200,12959633.0,6.35
2025-01-02,sz000833,12942475.0,2.91
2025-01-02,sh600857,12911415.0,3.18
2025-01-02,sh601086,12792367.0,3.41
2025-01-02,sz000561,12787921.0,4.63
2025-01-02,sh600256,12767357.0,2.46
2025-01-02,sh600200,12759025.0,7.26
2025-01-02,sz300100,12718868.0,1.4
2025-01-02,sz002270,12706045.0,8.59
2025-01-02,sz300139,12582251.0,4.28
2025-01-02,sz000715,12562516.0,3.53
2025-01-02,sz301498,12474347.0,6.6
2025-01-02,sz002044,12326195.0,6.6
2025-01-02,sh601666,12238888.0,3.2
2025-01-02,sz001258,12149190.0,3.26
2025-01-02,sz002567,12009825.0,4.62
2025-01-02,sz301336,11885948.0,6.07
2025-01-02,sz002323,11851010.0,6.26
2025-01-02,sh600889,11821142.0,1.63
2025-01-02,sz300890,11799682.0,5.25
2025-01-02,sh600449,11767481.0,3.92
2025-01-02,sh603063,11685393.0,3.18
2025-01-02,sh601918,11621291.0,4.41
2025-01-02,sh600527,11589833.0,4.75
2025-01-02,sz301012,11537815.0,6.81
2025-01-02,sz300040,11479805.0,2.04
2025-01-02,sh600998,11468387.0,7.53
2025-01-02,sz301299,11394021.0,2.58
2025-01-02,sh600054,11276354.0,8.53
2025-01-02,sh600475,11253865.0,18.16
2025-01-02,sz300473,11252967.0,3.27
2025-01-02,sh600606,11145592.0,4.7
2025-01-02,sz000595,11117614.0,4.9
2025-01-02,sz002386,11058714.0,16.56
2025-01-02,sz300953,11048396.0,7.73
2025-01-02,sz300822,11009003.0,3.56
2025-01-02,sh600288,10984542.0,5.72
2025-01-02,sh603863,10972334.0,6.14
2025-01-02,sh600828,10797309.0,4.12
2025-01-02,sz300565,10650362.0,7.0
2025-01-02,sh601001,10637562.0,3.32
2025-01-02,sh605555,10603151.0,6.35
2025-01-02,sz300740,10581059.0,4.33
2025-01-02,sz301239,10565181.0,8.76
2025-01-02,sh600405,10536377.0,3.25
2025-01-02,sz300969,10529542.0,8.53
2025-01-02,sh603739,10505068.0,16.34
2025-01-02,sh600538,10476873.0,13.31
2025-01-02,sz002482,10458065.0,9.0
2025-01-02,sz002866,10374773.0,9.56
2025-01-02,sh600537,10339752.0,9.58
2025-01-02,sh600830,10207846.0,1.74
2025-01-02,sz002103,10169626.0,1.84
2025-01-02,sz300476,10055193.0,0.84
2025-01-02,sz300694,10041910.0,3.79
2025-01-02,sh605598,10036958.0,4.05
2025-01-02,sz300276,9996178.0,0.74
2025-01-02,sz301428,9949555.0,2.29
2025-01-02,sz301027,9929185.0,7.82
2025-01-02,sh601607,9895103.0,2.82
2025-01-02,sz300214,9893493.0,9.78
2025-01-02,sz300387,9873579.0,8.52
2025-01-02,sh600376,9792627.0,13.26
2025-01-02,sh605599,9768627.0,5.3
2025-01-02,sh603076,9729292.0,16.93
2025-01-02,sz000951,9726906.0,2.48
2025-01-02,sz300087,9717206.0,1.99
2025-01-02,sz002471,9709218.0,10.3
2025-01-02,sh603358,9639585.0,8.56
2025-01-02,sz002321,9635333.0,7.8
2025-01-02,sz300863,9616616.0,3.09
2025-01-02,sh603530,9583020.0,11.19
2025-01-02,sh601880,9512245.0,3.29
2025-01-02,sh600272,9486737.0,1.46
2025-01-02,sz002053,9443364.0,9.96
2025-01-02,sz002410,9425366.0,2.2
2025-01-02,sh600653,9400067.0,5.76
2025-01-02,sz002470,9234613.0,4.79
2025-01-02,sh603877,9174131.0,7.58
2025-01-02,sz300998,9154162.0,13.71
2025-01-02,sh603229,9115474.0,1.9
2025-01-02,sh600355,9083137.0,7.8
2025-01-02,sz301333,9043157.0,10.26
2025-01-02,sh600725,9009313.0,3.36
2025-01-02,sz300164,8994017.0,5.66
2025-01-02,sz003003,8979568.0,6.73
2025-01-02,sz000429,8962555.0,1.92
2025-01-02,sz301326,8933983.0,8.19
2025-01-02,sz002305,8903245.0,5.75
2025-01-02,sh605319,8803535.0,18.32
2025-01-02,sz000155,8786603.0,3.6
2025-01-02,sh601619,8729616.0,7.65
2025-01-02,sz002991,8572171.0,4.99
2025-01-02,sh600563,8452687.0,2.68
2025-01-02,sh600477,8441635.0,11.6
2025-01-02,sz002199,8433716.0,4.57
2025-01-02,sh601921,8401302.0,5.22
2025-01-02,sh603615,8336910.0,8.82
2025-01-02,sz000926,8219174.0,8.55
2025-01-02,sh600326,8156773.0,1.95
2025-01-02,sz000863,8108101.0,4.24
2025-01-02,sh600790,8075170.0,4.67
2025-01-02,sh603703,8039060.0,10.67
2025-01-02,sh605118,8036608.0,4.74
2025-01-02,sz002845,7904067.0,4.75
2025-01-02,sz002846,7867522.0,9.53
2025-01-02,sz002177,7833677.0,4.26
2025-01-02,sz002932,7822950.0,14.72
2025-01-02,sh603138,7758243.0,6.03
2025-01-02,sz000719,7738172.0,3.58
2025-01-02,sz300401,7731920.0,4.3
2025-01-02,sz003036,7724897.0,12.61
2025-01-02,sh603663,7713664.0,5.74
2025-01-02,sh603156,7677782.0,4.71
2025-01-02,sz300993,7654442.0,7.75
2025-01-02,sz000993,7620662.0,16.16
2025-01-02,sz003010,7587169.0,3.08
2025-01-02,sz002078,7574634.0,2.41
2025-01-02,sz002208,7565964.0,6.84
2025-01-02,sh600675,7559077.0,9.55
2025-01-02,sz002162,7543126.0,6.38
2025-01-02,sh600373,7438341.0,2.74
2025-01-02,sz000701,7377137.0,6.12
2025-01-02,sz002037,7367955.0,7.93
2025-01-02,sh603126,7357630.0,1.0
2025-01-02,sz300354,7282767.0,5.09
2025-01-02,sz002164,7264378.0,12.57
2025-01-02,sz300795,7218742.0,1.96
2025-01-02,sz000813,7203560.0,3.16
2025-01-02,sh600019,7202773.0,1.16
2025-01-02,sh600216,7185989.0,2.93
2025-01-02,sh600618,7077843.0,4.98
2025-01-02,sz000555,7057617.0,2.98
2025-01-02,sz300691,7038866.0,1.79
2025-01-02,sh600628,7031169.0,1.54
2025-01-02,sz002223,7017780.0,2.55
2025-01-02,sz000958,6961831.0,2.37
2025-01-02,sz002122,6910157.0,0.99
2025-01-02,sz301035,6852897.0,10.88
2025-01-02,sh600586,6812206.0,9.82
2025-01-02,sz000501,6736014.0,0.72
2025-01-02,sh605006,6717394.0,4.61
2025-01-02,sz002486,6648323.0,7.36
2025-01-02,sh600330,6583446.0,4.71
2025-01-02,sz301600,6580018.0,0.87
2025-01-02,sh601225,6539589.0,0.78
2025-01-02,sz002552,6475514.0,4.43
2025-01-02,sz300174,6474993.0,7.14
2025-01-02,sh603305,6459359.0,2.82
2025-01-02,sh600423,6450594.0,18.62
2025-01-02,sz000601,6378707.0,15.57
2025-01-02,sz300758,6317638.0,8.22
2025-01-02,sz002237,6304071.0,4.76
2025-01-02,sh605016,6257516.0,5.58
2025-01-02,sz301052,6254424.0,3.59
2025-01-02,sz300641,6247396.0,0.47
2025-01-02,sz300908,6242985.0,5.67
2025-01-02,sz002437,6231956.0,4.52
2025-01-02,sh600643,6203460.0,6.41
2025-01-02,sz002768,6197036.0,6.67
2025-01-02,sz002108,6164222.0,7.54
2025-01-02,sh600156,6152637.0,7.8
2025-01-02,sh603486,6147580.0,2.82
2025-01-02,sz301339,6141110.0,4.54
2025-01-02,sh600784,6139103.0,8.07
2025-01-02,sz002290,6095325.0,8.43
2025-01-02,sz301355,6094333.0,7.46
2025-01-02,sh603176,6085227.0,20.77
2025-01-02,sh600963,6074001.0,4.31
2025-01-02,sz301285,6072110.0,5.16
2025-01-02,sh603558,6068091.0,6.94
2025-01-02,sz301039,6053897.0,5.87
2025-01-02,sh603577,6046769.0,14.3
2025-01-02,sz002195,6001411.0,0.5
2025-01-02,sz000793,5983348.0,2.2
2025-01-02,sz000826,5959545.0,4.95
2025-01-02,sz002035,5938924.0,4.59
2025-01-02,sh605378,5921904.0,1.58
2025-01-02,sz301510,5920567.0,5.02
2025-01-02,sz300091,5889744.0,5.99
2025-01-02,sz002551,5862286.0,9.71
2025-01-02,sz002021,5859553.0,4.05
2025-01-02,sh600814,5843788.0,1.25
2025-01-02,sz002892,5805718.0,1.24
2025-01-02,sz002547,5787433.0,2.37
2025-01-02,sz002173,5762565.0,2.46
2025-01-02,sh601226,5755400.0,3.53
2025-01-02,sz001914,5744296.0,8.41
2025-01-02,sz002034,5716688.0,9.46
2025-01-02,sz300119,5709392.0,4.81
2025-01-02,sz002314,5666244.0,7.99
2025-01-02,sz002663,5596421.0,6.07
2025-01-02,sz000812,5572566.0,2.9
2025-01-02,sz002867,5551406.0,2.7
2025-01-02,sz002634,5527356.0,3.6
2025-01-02,sz300648,5471920.0,10.01
2025-01-02,sh600469,5468122.0,12.22
2025-01-02,sz300689,5449790.0,14.46
2025-01-02,sz002066,5434698.0,3.13
2025-01-02,sh600576,5414655.0,2.72
2025-01-02,sz002587,5412135.0,2.71
2025-01-02,sz002282,5379730.0,3.91
2025-01-02,sz001332,5363533.0,14.8
2025-01-02,sh603697,5316635.0,4.15
2025-01-02,sh605128,5316408.0,7.41
2025-01-02,sz002412,5298450.0,11.1
2025-01-02,sh600821,5285155.0,5.74
2025-01-02,sh600018,5278292.0,1.76
2025-01-02,sh603922,5277535.0,5.76
2025-01-02,sh603337,5265316.0,3.43
2025-01-02,sh601106,5265141.0,4.28
2025-01-02,sz002715,5264346.0,15.39
2025-01-02,sz000531,5258550.0,13.64
2025-01-02,sz001337,5253361.0,3.75
2025-01-02,sh603816,5239121.0,1.95
2025-01-02,sh603529,5214221.0,1.83
2025-01-02,sh601811,5212727.0,7.01
2025-01-02,sz300271,5152305.0,4.37
2025-01-02,sz300287,5143498.0,1.48
2025-01-02,sh603733,5132393.0,1.58
2025-01-02,sh600012,5111166.0,1.47
2025-01-02,sh600267,5099982.0,5.01
2025-01-02,sh605507,5094442.0,5.86
2025-01-02,sh603081,5091251.0,7.1
2025-01-02,sh600163,5078615.0,3.17
2025-01-02,sz002438,5067518.0,5.56
2025-01-02,sz001313,5065517.0,4.06
2025-01-02,sh603886,5042621.0,4.65
2025-01-02,sz000546,5021606.0,3.9
2025-01-02,sh603315,5003705.0,3.83
2025-01-02,sz300685,4956952.0,4.98
2025-01-02,sz300149,4952892.0,6.23
2025-01-02,sh603826,4920918.0,3.88
2025-01-02,sh601188,4885857.0,4.82
2025-01-02,sh601199,4884929.0,9.76
2025-01-02,sh603207,4884256.0,1.47
2025-01-02,sh603507,4877709.0,5.0
2025-01-02,sh605218,4874926.0,1.77
2025-01-02,sz300929,4856116.0,12.91
2025-01-02,sz002138,4854229.0,1.08
2025-01-02,sh600313,4811056.0,2.07
2025-01-02,sh601089,4807054.0,5.13
2025-01-02,sh603843,4791479.0,2.92
2025-01-02,sz300582,4782883.0,2.96
2025-01-02,sz002785,4775219.0,4.02
2025-01-02,sh603359,4754061.0,4.53
2025-01-02,sh601083,4753273.0,7.5
2025-01-02,sz000838,4744803.0,7.63
2025-01-02,sh603567,4740167.0,4.7
2025-01-02,sz000767,4718642.0,8.31
2025-01-02,sz002476,4716057.0,8.38
2025-01-02,sz000004,4689106.0,2.79
2025-01-02,sh603398,4602917.0,2.19
2025-01-02,sz002095,4600160.0,2.4
2025-01-02,sz300569,4599082.0,5.34
2025-01-02,sz001267,4584438.0,3.35
2025-01-02,sz002685,4579130.0,1.33
2025-01-02,sh603278,4568443.0,2.69
2025-01-02,sh600468,4563848.0,6.34
2025-01-02,sh603045,4550892.0,8.0
2025-01-02,sz300989,4529883.0,5.04
2025-01-02,sh603696,4506741.0,5.37
2025-01-02,sz301022,4489271.0,12.88
2025-01-02,sz000096,4448374.0,3.92
2025-01-02,sz002572,4438940.0,1.99
2025-01-02,sz000819,4436007.0,4.67
2025-01-02,sh600037,4412602.0,2.65
2025-01-02,sz002334,4407125.0,1.58
2025-01-02,sz300673,4407093.0,1.38
2025-01-02,sh601069,4404587.0,4.46
2025-01-02,sh605086,4398298.0,8.51
2025-01-02,sz002573,4383275.0,11.36
2025-01-02,sz000010,4379230.0,4.58
2025-01-02,sz300335,4376741.0,6.54
2025-01-02,sh600193,4269692.0,5.37
2025-01-02,sz300203,4265504.0,4.07
2025-01-02,sh603655,4258513.0,10.24
2025-01-02,sh605259,4258049.0,13.74
2025-01-02,sz002346,4246453.0,5.19
2025-01-02,sz002956,4245558.0,2.3
2025-01-02,sz300577,4211754.0,2.65
2025-01-02,sz002445,4202829.0,3.25
2025-01-02,sh601008,4183539.0,8.48
2025-01-02,sz002659,4151721.0,4.77
2025-01-02,sz300669,4140129.0,11.94
2025-01-02,sz002432,4084685.0,1.44
2025-01-02,sh603136,4078291.0,4.38
2025-01-02,sz301193,4063149.0,6.71
2025-01-02,sz300636,4057839.0,9.71
2025-01-02,sz300193,3990252.0,4.78
2025-01-02,sh603393,3989171.0,1.63
2025-01-02,sz301323,3979935.0,4.5
2025-01-02,sz002793,3968960.0,5.95
2025-01-02,sz002090,3963540.0,5.09
2025-01-02,sh603506,3956209.0,10.73
2025-01-02,sz002283,3924892.0,2.97
2025-01-02,sz002884,3922971.0,2.93
2025-01-02,sz002593,3913170.0,1.35
2025-01-02,sz002638,3904073.0,5.95
2025-01-02,sz000883,3899842.0,1.87
2025-01-02,sh600497,3887265.0,1.02
2025-01-02,sh600352,3879089.0,0.89
2025-01-02,sz301098,3872772.0,9.24
2025-01-02,sz000514,3859604.0,6.04
2025-01-02,sz002255,3857652.0,3.5
2025-01-02,sh603339,3855653.0,3.11
2025-01-02,sz002887,3851719.0,8.58
2025-01-02,sz002248,3794139.0,4.97
2025-01-02,sz301011,3785459.0,2.18
2025-01-02,sh603121,3756501.0,1.69
2025-01-02,sh600503,3749240.0,1.51
2025-01-02,sz002348,3746911.0,3.12
2025-01-02,sh603351,3742968.0,10.62
2025-01-02,sh600323,3721118.0,2.12
2025-01-02,sz002172,3718250.0,5.03
2025-01-02,sz002107,3715558.0,2.47
2025-01-02,sh601566,3708221.0,5.25
2025-01-02,sh603031,3679184.0,5.77
2025-01-02,sz300066,3675275.0,6.18
2025-01-02,sh603052,3673646.0,11.08
2025-01-02,sh603730,3670000.0,4.84
2025-01-02,sz002864,3648534.0,1.69
2025-01-02,sh603867,3634295.0,8.95
2025-01-02,sz002190,3618763.0,0.4
2025-01-02,sh603992,3609211.0,7.79
2025-01-02,sh600076,3590845.0,9.18
2025-01-02,sz002910,3590436.0,3.04
2025-01-02,sh603173,3589886.0,9.6
2025-01-02,sz000509,3586024.0,5.8
2025-01-02,sz000839,3575860.0,2.26
2025-01-02,sh601567,3572618.0,1.6
2025-01-02,sz003027,3569611.0,5.66
2025-01-02,sh603356,3563088.0,4.81
2025-01-02,sz001380,3531691.0,5.34
2025-01-02,sz301309,3528302.0,9.9
2025-01-02,sz300938,3512471.0,2.5
2025-01-02,sz002849,3505852.0,4.25
2025-01-02,sz002675,3462375.0,3.73
2025-01-02,sh600567,3459821.0,0.97
2025-01-02,sz002446,3443410.0,2.31
2025-01-02,sz002536,3415500.0,1.71
2025-01-02,sz000620,3397741.0,1.94
2025-01-02,sz002083,3345567.0,2.81
2025-01-02,sz001368,3318329.0,7.74
2025-01-02,sh603100,3313836.0,2.08
2025-01-02,sz301141,3261666.0,4.17
2025-01-02,sz300093,3239233.0,2.76
2025-01-02,sh603639,3210779.0,12.0
2025-01-02,sh600731,3193549.0,6.51
2025-01-02,sh600148,3184397.0,4.32
2025-01-02,sz000703,3162853.0,2.19
2025-01-02,sh605222,3158937.0,6.42
2025-01-02,sz300215,3138000.0,5.09
2025-01-02,sz000949,3126781.0,1.38
2025-01-02,sz002046,3117904.0,0.97
2025-01-02,sh600955,3104523.0,3.7
2025-01-02,sz300806,3088400.0,4.87
2025-01-02,sh600222,3086283.0,5.33
2025-01-02,sz300445,3068023.0,5.82
2025-01-02,sz002342,3065555.0,5.23
2025-01-02,sh601121,3064897.0,3.06
2025-01-02,sz300973,3027395.0,1.47
2025-01-02,sz002121,3012473.0,3.09
2025-01-02,sz301149,3008505.0,10.63
2025-01-02,sz000848,3007290.0,1.95
2025-01-02,sz300560,2992326.0,1.52
2025-01-02,sz301062,2980270.0,4.05
2025-01-02,sz300727,2978984.0,1.2
2025-01-02,sz301218,2978529.0,4.82
2025-01-02,sh600428,2978408.0,0.84
2025-01-02,sz300094,2963465.0,1.03
2025-01-02,sh603619,2960177.0,2.01
2025-01-02,sz300715,2920798.0,3.04
2025-01-02,sz002550,2909036.0,2.84
2025-01-02,sh603915,2896336.0,1.97
2025-01-02,sz000885,2889009.0,3.71
2025-01-02,sz000639,2887145.0,1.55
2025-01-02,sz001323,2881560.0,3.62
2025-01-02,sz000692,2871375.0,4.37
